α_1_re,α_2_re,α_3_re,α_4_re,s,N
0.39884668502203585,0.917004773316203,0.004854643368175022,0.0,0.45090373776315407,0.0
0.011302100789241317,0.9683024773619416,0.24952469788074336,0.0,0.3261426032003405,0.0
0.0,0.10498816475562665,0.8055725424529008,0.5831212259103717,0.6167924415805913,0.0
0.6286941622608034,0.7225390616035322,0.2875429616531649,0.0,0.5650321296434847,0.0172994
0.5159445399630245,0.09676862822274554,0.8511386868626234,0.0,0.6099760593869139,0.0
0.0,0.09558682432009244,0.5263429921790769,0.8448823667235436,0.43280944201390037,0.0
0.4700658948204477,0.7352055146372717,0.0,0.4883757833611289,0.3067650907573036,0.0
0.7392789475386554,0.17711353929290333,0.0,0.6496902584503474,0.3521210545824113,0.0143096
0.40874652407456213,0.8078960158828499,0.424535400853193,0.0,0.18708663628100952,0.0
0.20504221417733387,0.0,0.8208519229478007,0.5330664226887247,0.6465959316463107,0.0
0.7896743106737043,0.004461380990843794,0.0,0.6135100481179299,0.9780045783919146,0.9366362
0.29058491396304903,0.2687590624580247,0.0,0.9183294474880846,0.2835072573670242,0.0
0.5912415326672215,0.2840449818332319,0.0,0.7548191163084531,0.5321413457580303,0.2410392
0.0,0.25271663069159506,0.5598461546089528,0.7891176007043922,0.38826308681299737,0.0
0.7487016537098489,0.0006157066709584054,0.662906821987399,0.0,0.4701665129229642,0.0
0.08778410898409134,0.8762886378373402,0.0,0.4737216201600345,0.06568604194855121,0.0
0.7580548474533716,0.4358547220067304,0.0,0.48516338439424855,0.041423792899040746,0.0
0.0,0.18251094854995678,0.6292277840319646,0.7554880207267474,0.3040710721840725,0.0
0.0,0.8971724893598982,0.43377316128603555,0.08320077453775428,0.2310502894504547,0.0
0.5762712417740211,0.24855597323159626,0.7785444008373072,0.0,0.6125397781892642,0.0433374
0.0,0.18371848818288805,0.5459805371370531,0.8174061231525788,0.11856596593314384,0.0
0.005386698728761582,0.9269873677458305,0.0,0.37505386748634145,0.02186906599298144,0.0
0.7842120413994481,0.0,0.6163860788231466,0.07127184547306092,0.7200436417611324,0.0
0.24128494524910538,0.0,0.6460416452929819,0.7241628047223035,0.6592336179025409,0.059992
0.479459472216915,0.10586439280302586,0.0,0.8711551783912692,0.9924117430435216,0.825234
0.5775279463514098,0.0,0.5381237836446101,0.6139090035657824,0.7156708572467618,0.365317
0.9290505884046545,0.0,0.26312463722319224,0.26005851162984156,0.8044635976078284,0.2909606
0.48607616192127523,0.7799489967752983,0.39422015072937067,0.0,0.6685584489632298,0.2454048
0.0,0.4355481059013537,0.5549678463144531,0.7087372834858067,0.6681090090630514,0.1570388
0.5595007582160356,0.10285552419688335,0.0,0.8224230314733809,0.4431487830321199,0.129401
0.0,0.9112353313368765,0.06761904652236932,0.406297717776975,0.09802589889700775,0.0
0.7627381470278289,0.0,0.5808526720788196,0.28432497675626234,0.43462785653585956,0.0
0.6487024392450549,0.0,0.6894748837319886,0.32219486342938025,0.6437954191225205,0.0910152
0.24000984723012242,0.0,0.6018905582609901,0.7616580788705959,0.7102799624593552,0.114826
0.0,0.25211792542466643,0.48692075869769663,0.8362683339866588,0.12942620445544128,0.0
0.0,0.4994818444634397,0.686789341008289,0.5280514067103699,0.8716256601457141,0.5338156
0.021994368836129784,0.7009607211831289,0.7128606561579395,0.0,0.6207999188328238,0.4308116
0.6057202163397993,0.0,0.5886194337716718,0.5353785405706725,0.25574122452514847,0.0
0.912766779675588,0.0,0.22926163429454868,0.3380767796836233,0.4673932465138041,0.022158
0.3282101092632647,0.0,0.8978861932366978,0.293391390760375,0.722669288814171,0.0005122
0.7236932008181723,0.5405500928317396,0.42903816640148273,0.0,0.7495766032381734,0.2224668
0.0,0.7747141479110847,0.17810491632548128,0.6067096734082086,0.06437434023865563,0.0
0.5671687604973712,0.5590536350570021,0.6047963543585789,0.0,0.9111399102373229,0.5717076
0.7645161200984399,0.0,0.6029012936820684,0.22809018432654193,0.006864172818022651,0.0
0.8491355869250082,0.0,0.4070987907089402,0.3365105193316252,0.7809856394991146,0.3368152
0.43664871328165233,0.19828641963573373,0.8775080609188266,0.0,0.7286357487194625,0.1178802
0.8191426920702161,0.3970673307346862,0.4139357255555392,0.0,0.4535540753441426,0.0
0.6418174717415019,0.5999558046953094,0.4776226181618182,0.0,0.9673339430854564,0.5380508
0.35587522908568164,0.2452820504534646,0.9017702240862456,0.0,0.7766489265545521,0.2318954
0.0,0.6130454274477712,0.5489386192600475,0.5681916016365011,0.6349568840784401,0.2448352
0.0,0.5787012376009063,0.6015681442062512,0.5506547425342185,0.6296204142611043,0.2531874
0.5427244741906143,0.18552959296681606,0.8191635460932626,0.0,0.996664052224194,0.3012762
0.0,0.21301936697371368,0.1337018958790547,0.967856679644494,0.7038250915812141,0.0
0.0,0.3353258145910313,0.6251425754235478,0.7048073200965462,0.23460349806056047,0.0
0.0,0.7171084348554837,0.6941711611019431,0.062304829295158876,0.5362275163747727,0.3019776
0.5035100891668509,0.0533812497658313,0.8623386992827283,0.0,0.3774928539310186,0.0
0.6636943381140866,0.7267672986773264,0.0,0.17697208573265508,0.6757322090507925,0.0
0.0,0.7159468008358614,0.5307380225675657,0.4535827705876466,0.5300445938747891,0.1678352
0.06060787244828303,0.8907858789432375,0.0,0.45036341289298415,0.5716350086160281,0.0
0.13908050443752568,0.8576779633632355,0.0,0.49502032730635986,0.3114110881745761,0.0
0.43449531377427897,0.8018761700093217,0.0,0.41013221073133505,0.4867317395889814,0.0
0.6076270061469263,0.0,0.07153228026223928,0.7909946613482342,0.6796453643936448,0.4931382
0.0,0.63313114422851,0.39701075035228417,0.6644752954870589,0.5855487392920923,0.0871412
0.9576754518091821,0.0,0.016823379008388123,0.2873581439959883,0.6264677641143196,0.1580366
0.0,0.9862331658655908,0.055571954019541105,0.1557430591493053,0.23180618789519303,0.0
0.7891821584662257,0.4349577062923433,0.43359348991364294,0.0,0.8381657778830498,0.2352304
0.4997926131343102,0.7868519090617379,0.0,0.3620378668900206,0.4969493714513208,0.0
0.0,0.46380568345455275,0.7749327413785444,0.4293757495886201,0.47633994391991386,0.0805804
0.48892057177732157,0.0,0.6796425430309971,0.546847957109923,0.6692649901880348,0.1925088
0.5280632057865894,0.43705292567719095,0.0,0.7281030084070509,0.5098402644455244,0.1469714
0.9469144652101411,0.1031694891460684,0.30448161206406454,0.0,0.7017289063334538,0.0
0.0,0.5666128357032666,0.2568080971247544,0.7829428431676645,0.9419395924052774,0.2450944
0.388517721273523,0.3245663936843613,0.8623865933252658,0.0,0.24967610835444576,0.0
0.0,0.3662465570730364,0.9259843286054287,0.09174138983741506,0.6546184656613866,0.271322
0.4950843461347083,0.0,0.7535216641287517,0.43254663552154143,0.5945324619418545,0.051901
0.3421351282590224,0.0,0.8741370957231461,0.3447142177106791,0.652680835109475,0.0
0.0,0.5788781075761543,0.8040041564678775,0.13593179521887871,0.07588607665897984,0.0
0.7532308366897404,0.3746473046059117,0.0,0.5406317635981065,0.4766791934643918,0.1265666
0.45923396850744796,0.5701399000272737,0.0,0.6812082328963668,0.7372371958594987,0.3298842
0.07120525425742938,0.0,0.5476073121027881,0.8337002120053075,0.7183032795645347,0.0
0.22893239280042482,0.0,0.7100785454791492,0.6658666674168996,0.33062283044288765,0.0
0.09569575708796352,0.7324650225750452,0.0,0.6740454827231617,0.08526739909515868,0.0
0.9452457219077081,0.04193050246615325,0.0,0.32365468972055983,0.2721560581706922,0.0
0.8302826359518415,0.42829407117471163,0.3566439863974338,0.0,0.8295313935230428,0.168185
0.4858534595119712,0.41065950073222546,0.0,0.7715602311800478,0.41537984738343114,0.0191128
0.31699461357507724,0.0,0.6388933783851939,0.7009491179964069,0.33142665125335313,0.0
0.09543382642180132,0.6866432004693155,0.7207034757955236,0.0,0.9335407976396379,0.8907258
0.12374130349315958,0.0,0.9572849255810105,0.26133055899602115,0.8673873307074148,0.0
0.0,0.7408592754504465,0.5322043592902161,0.40973900709052546,0.609374164142292,0.2852256
0.2405803563949009,0.5022027479178496,0.8306103130232995,0.0,0.912260212413986,0.717201
0.0,0.7264637526634579,0.6130889009359094,0.31043906908655194,0.2909022443486722,0.0
0.0,0.6692201347397487,0.7300132423588926,0.13865452477135107,0.1462542953373902,0.0
0.2272620673344383,0.7243016421093934,0.650952443722668,0.0,0.7322843940855481,0.5566658
0.6531843137672372,0.0,0.6723327262762326,0.34830870994907936,0.4538496631793645,0.0
0.8275038969951063,0.5580461260235065,0.06182088391530087,0.0,0.1353723419222661,0.0
0.0,0.5410105223498703,0.7190366878284209,0.4362268403748838,0.7623480466455972,0.4742906
0.8843495103567199,0.0,0.18687179296032402,0.4277906924275275,0.2757566340484944,0.0
0.0,0.9199349787718843,0.39127465356547103,0.024975594271073865,0.17145927164848473,0.0
0.9002022512836177,0.0,0.2296892515722493,0.3699712887456083,0.7893836841246785,0.4204988
0.16530338122650226,0.6751649844647791,0.0,0.7189068339553885,0.995034689359218,0.2340126
0.4074765007658263,0.0,0.23210502001211222,0.8832271287776515,0.90750530515714,0.6069646
0.7663698995856123,0.0,0.23671982212364154,0.5971941918864331,0.11751055302757074,0.0
0.7964331234853037,0.08836413680499867,0.5982357889178401,0.0,0.5834711686789984,0.0
0.11141874843495184,0.0,0.47978471360251,0.8702829948301566,0.10336543411867583,0.0
0.3340730098066628,0.418993857825055,0.0,0.8442981530381285,0.5822318010378899,0.1195612
0.6195692336678156,0.7461285034455323,0.0,0.2437749393157679,0.912203670306217,0.231652
0.7900026186132297,0.2558115550522083,0.0,0.5571860648706238,0.9730619662598029,0.8431728
0.35062656000970227,0.2254032189057071,0.9089853707968619,0.0,0.9734090825906037,0.3855846
0.559949643421254,0.1119740972654192,0.0,0.8209252087577802,0.3596429937364001,0.0104606
0.0,0.6594763854467757,0.51005869712559,0.5522055980561964,0.02221875164856557,0.0
0.7930005320819482,0.5890446464360016,0.15548813659836846,0.0,0.9684641171983154,0.1616342
0.8490015869609665,0.48829280319180574,0.20190701743339415,0.0,0.713994047327954,0.0
0.34343936900122124,0.6204856858294198,0.705015541318656,0.0,0.7297337508689655,0.503314
0.0,0.37963920362607534,0.09411994532983213,0.9203344560328429,0.43459299813645447,0.0
0.0,0.4819641514497149,0.6921480193139494,0.5372538283503737,0.11955139412778548,0.0
0.2547536064262817,0.767084712409486,0.0,0.5887967764861315,0.7001186537082662,0.0600922
0.24744573886876814,0.7194945373816084,0.6489208094935119,0.0,0.5161989252189497,0.2401208
0.4747233646189416,0.0,0.5923504730318017,0.6509674678383492,0.5787084305002349,0.1470302
0.29234376976175713,0.0,0.9562718361743704,0.008904808879644253,0.8226185947429575,0.0
0.6978307158666194,0.3610044296780403,0.6186340547899981,0.0,0.04396409098815246,0.0
0.31385871194012777,0.385764901856151,0.0,0.8675702561955418,0.3991533169708297,0.0
0.0,0.1482809887599237,0.895241661662126,0.42018462084756825,0.1794888923538671,0.0
0.4903912698012603,0.0,0.3148482348309656,0.8126419823800225,0.5433974200633209,0.2048
0.9294899110149176,0.26625996128222984,0.0,0.2552530868363123,0.3846029233998376,0.0
0.0,0.6328141999854914,0.7511757191957509,0.18783297683705286,0.33102034435184013,0.0
0.78312018554212,0.05367288716279011,0.6195498334920977,0.0,0.24356632324789207,0.0
0.0,0.3439640378556294,0.6097745888549104,0.714047401401949,0.35660643552430815,0.0
0.022548004458687335,0.0,0.8590758204749492,0.5113514663812198,0.4977577202072443,0.0
0.6191509244304365,0.6492144429531282,0.44178358937153317,0.0,0.5538313295048612,0.094607
0.0,0.05829266648865796,0.7578950490002861,0.6497669272396804,0.9346399925511737,0.0499042
0.6272409332693046,0.7186274855554191,0.0,0.3002388193351212,0.9039681182861069,0.2924584
0.0,0.8427414294843897,0.20288947758685164,0.4986208408351402,0.3706191574305996,0.0
0.31706778203293734,0.7968822438649149,0.0,0.5142438244738888,0.11292130807172462,0.0
0.6714515331547036,0.7404075293841766,0.0,0.03081442933785398,0.036367287346462884,0.0
0.541547088037435,0.8345446716174029,0.10130124635549087,0.0,0.8954689223567804,0.099141
0.7039594274631447,0.0,0.6720074400610178,0.229885025585398,0.6906234254800041,0.0688386
0.0,0.7727634027108891,0.055903581076079366,0.6322274219405218,0.4807062706288886,0.0
0.2435771012296647,0.0,0.6221385891923116,0.7440522640207162,0.06604309460225533,0.0
0.7390558834717564,0.6670617540945236,0.0,0.09394156337915072,0.8485643898370867,0.0421106
0.7162700960673044,0.0,0.4828281253250272,0.5038195618223396,0.5929317770398423,0.2244096
0.6790037849842812,0.0,0.3774222595954649,0.6296874605221813,0.9323960942174527,0.763509
0.12029267104093266,0.0,0.07660593839586986,0.9897783607941356,0.37416615477088444,0.0
0.3557875640278441,0.9324840689982746,0.0,0.06235920419275558,0.4066145187358877,0.0
0.6947374287232967,0.0,0.04656579330298171,0.7177545067953292,0.21685941449232204,0.0
0.0021041479598546916,0.9080738677831328,0.41880475547770996,0.0,0.21245722484001217,0.0
0.6833750178110923,0.5121175434940394,0.5203212533400109,0.0,0.01907080207750611,0.0
0.5792466821559769,0.7698168299167468,0.2680584443516436,0.0,0.863818585535438,0.2884174
0.0,0.9151370736731583,0.3588749378948649,0.18366522626748094,0.7274395878368994,0.3415308
0.5404089319939765,0.5889962098606779,0.0,0.6008674154843864,0.46537139940723893,0.034911
0.06738134288153858,0.5810983487785745,0.0,0.8110391258615671,0.1232143114465063,0.0
0.7567697001713926,0.5420328427308855,0.0,0.36537654317645485,0.5772925767363262,0.1078958
0.0,0.5370530667623197,0.798962113920839,0.27061696916551914,0.5595858694587946,0.2600128
0.8796798924498237,0.0,0.4195463221865671,0.2239289404235014,0.5229810330083227,0.0
0.5362985515305941,0.44000733702144845,0.0,0.7202620405057316,0.5488761166363636,0.1984728
0.45613146512741093,0.0,0.39427559928292344,0.7978037592859618,0.7409489644752757,0.4097422
0.22850981068850415,0.41867286483719296,0.8789176859456872,0.0,0.1685944968361518,0.0
0.0,0.7835235831343488,0.44587525827267316,0.4327655817328688,0.5608813147420205,0.1723326
0.5618765740078889,0.6640289865054524,0.49331553863799915,0.0,0.3194998904045948,0.0
0.7700004758567263,0.0,0.5536506373301613,0.3171281112804748,0.6401769329802915,0.1327366
0.26210447097927003,0.0,0.9398568003344213,0.21902155409415955,0.4841693849235603,0.0
0.7145529094320242,0.06413782212929453,0.6966351120886317,0.0,0.8474200680881032,0.0
0.4111060242079734,0.0,0.8480540164427712,0.3343594204672528,0.40049008441497036,0.0
0.724303792945898,0.6298915507802103,0.0,0.28039374062180367,0.8803051071706316,0.2977154
0.0,0.9492773299684172,0.10723259748264305,0.2955904613568543,0.5753896106828396,0.0
0.29530556300002614,0.0,0.880397884427601,0.37107167711460015,0.6270992515320029,0.0
0.8521632530874876,0.30526149183563833,0.0,0.4250096607015317,0.3018975516931951,0.0
0.6493457114342727,0.6889459304559726,0.0,0.3220305140046085,0.4265268764990928,0.0
0.9519421818691831,0.03342722364845362,0.3044481944392106,0.0,0.4432281200074878,0.0
0.7377991287170685,0.0,0.37390184135440946,0.562005212338922,0.8983390431566526,0.6941566
0.7591767110217741,0.0,0.6335432770422326,0.14924355113957416,0.687283058346415,0.0
0.722192286078534,0.6909124000887054,0.032838351547018016,0.0,0.9328041395838159,0.0087298
0.6058339203289737,0.0,0.5907644336449178,0.5328814548462224,0.2785223847072329,0.0
0.5473050673271087,0.0,0.7616979041326748,0.34680465123460985,0.6150496899168214,0.0410074
0.0,0.7590609311191839,0.6467116013391069,0.0747703653989052,0.751169147668793,0.6130726
0.4541368508713249,0.6599192785293325,0.5985534784010541,0.0,0.2870204112345882,0.0
0.05803610497354116,0.8512555969508817,0.5215320883505616,0.0,0.24793061637590386,0.0
0.0,0.9016643858235284,0.21713534871731677,0.37397001975410915,0.7844565471495372,0.1993952
0.010147439109430506,0.0,0.7345481322104797,0.6784807078654603,0.9775383123217373,0.0022296
0.8348378277529823,0.4133248320369146,0.0,0.36360470923014493,0.21422274833828125,0.0
0.6867015058667498,0.45476392047068304,0.0,0.5671250465977256,0.5048324731170141,0.1456258
0.0,0.4070467792481636,0.6981275052373392,0.5890084090526939,0.13245637320068238,0.0
0.8232201109184528,0.5493054697067424,0.0,0.14342994781308813,0.04323042040341085,0.0
0.2373477508117482,0.9612090229905574,0.0,0.1405107088664152,0.8576989441116455,0.0
0.9440199359735254,0.3186038875454537,0.0,0.08554486147902106,0.9318639247762963,0.1164392
0.7618436217025065,0.5826539131855942,0.0,0.2830348273988943,0.626207202897593,0.0831596
0.10478320488986614,0.0,0.945409847791235,0.3085785145993836,0.2248396906558301,0.0
0.0,0.5259047154829262,0.5229082145589232,0.6708138559836266,0.12367336928281647,0.0
0.8521760260268749,0.5013115388442315,0.14994252794544846,0.0,0.9353835675154276,0.1083134
0.0002714870660250272,0.0,0.9532813063326099,0.30208389114874307,0.14150459274614124,0.0
0.5662476816870005,0.0,0.17312673087368607,0.8058478132011575,0.6292395397975833,0.3888756
0.4473171079170128,0.0,0.4226552513409781,0.7882067897948191,0.08478979999136349,0.0
0.9754407067489345,0.0,0.21244384236037708,0.058163918887042594,0.36846308416719675,0.0
0.130772720435163,0.8086990943090709,0.0,0.5735017615087814,0.026462227627482404,0.0
0.20128151805250216,0.8816958098157207,0.0,0.42672971474210764,0.3065245155560854,0.0
0.7517590765427539,0.23182213617597586,0.617346570424096,0.0,0.6932301263283157,0.0450378
0.006581465380878282,0.5793702224237507,0.8150379314376074,0.0,0.7492714298576816,0.5822608
0.0,0.6136854142798083,0.7309904271219632,0.29840108538051563,0.6677595858800712,0.4329912
0.6737745710046611,0.0,0.7057546453254452,0.21894795744432016,0.8753500628497759,0.195941
0.10608009323059842,0.0,0.962267548620029,0.25057569453757417,0.0026697048131498757,0.0
0.0,0.10466169451325313,0.7470916588113744,0.6564297243697023,0.3708213889828187,0.0
0.5821882595779209,0.0,0.03277887183344165,0.8123929935511252,0.4230134788919834,0.1116484
0.31204112178926535,0.0,0.9482467962817116,0.05880775164863192,0.0210854764395233,0.0
0.6509862771012602,0.5991104965216297,0.0,0.46613676102990165,0.5555272208918083,0.1149116
0.8267349218561619,0.4076268756684212,0.38774953154876546,0.0,0.2716089719217303,0.0
0.9754173023479709,0.029102571336029753,0.0,0.21843563496334234,0.7908936681329345,0.2324718
0.0,0.5132793302021615,0.46089802651305534,0.7239594866728326,0.4848776955089742,0.0
0.8122563717429132,0.0,0.1294719203571451,0.5687500403534681,0.004419464816465046,0.0
0.7951457118741723,0.0,0.6025711145261695,0.068200797845815,0.26866269453516856,0.0
0.0,0.3474547707261313,0.6599949505140006,0.666094473476303,0.717419615322884,0.1877448
0.813862881182262,0.4403621515125587,0.0,0.37908888950869746,0.24496353152645256,0.0
0.11330799879633614,0.588823414075411,0.0,0.8002801287332747,0.31854212163127305,0.0
0.0,0.16222505417543992,0.98618982642271,0.03335652946756778,0.11397313041726931,0.0
0.5728815350275552,0.3359565560735783,0.0,0.7476228589707866,0.9860023266835859,0.8376094
0.18969599784828872,0.0,0.037605436441102126,0.9811224488056607,0.5893661627530185,0.0140628
0.5184881488516625,0.0,0.7449353441056109,0.4198111153871838,0.07328400948972313,0.0
0.44743646836581125,0.0,0.5995615633654872,0.6635710500851156,0.7067894742375057,0.2730946
0.6076470310427224,0.37388655163312434,0.0,0.7006953205016112,0.9341649578641766,0.7625714
0.0481539159233938,0.7393704997079606,0.6715746157671858,0.0,0.9625862239592782,0.937223
0.4182416835679322,0.7294651979335627,0.0,0.5412526389127449,0.8755233590921181,0.3341538
0.17975978574469215,0.0,0.18365014745162825,0.9664155642217367,0.8301736760437152,0.2035268
0.324494070258301,0.235003509284765,0.9162297468381204,0.0,0.3619915882757786,0.0
0.3859874909248377,0.8745052032598487,0.29369083458800554,0.0,0.0020403399167847613,0.0
0.8965903592618792,0.0,0.19709351073579529,0.3965852691471194,0.40666869658042903,0.0
0.05967211366443928,0.7941948307318907,0.0,0.6047262270561462,0.43248608910831987,0.0
0.5577057105342299,0.30477410610448946,0.0,0.7720602856550253,0.214365477218039,0.0
0.0,0.22470394997610094,0.7631183701178869,0.6059360428739634,0.19272621759993425,0.0
0.1902889140770813,0.0,0.42130517156458847,0.8867311213622189,0.6173621071803823,0.0170224
0.5119101671686341,0.6186163859213312,0.5960383778071775,0.0,0.9878048230642453,0.7223474
0.33915460879289383,0.7753867817617057,0.0,0.5326814151101615,0.07925324033679193,0.0
0.9419665343436615,0.2794440624431999,0.0,0.1860378029913072,0.45917744723090625,0.0
0.9852955724976742,0.0,0.16525087868896426,0.04341407501036605,0.2977311707596705,0.0
0.883583450813523,0.0,0.4347357212320566,0.17402625702264013,0.23250497400651515,0.0
0.976852212578119,0.20529526941582546,0.0,0.0601132858585924,0.8456720564712279,0.0221548
0.9398205621145641,0.281385897854048,0.0,0.19380218656025458,0.4030559426679148,0.0
0.03313769667594236,0.0,0.7329310274042554,0.6794954025798524,0.3629748516550373,0.0
0.6485654771037836,0.7071267469194661,0.0,0.2816639588236926,0.7286216415434541,0.1305164
0.01385321059826654,0.029627899944601122,0.0,0.9994649949352866,0.09027584294383739,0.0
0.5863111615224278,0.1625829725549028,0.0,0.7936031747097748,0.52367295691968,0.2491648
0.11284714369442096,0.2928500351671417,0.9494758443807901,0.0,0.4417456833853619,0.0
0.4018865337501849,0.5042762644386192,0.0,0.7643249721905555,0.14249317082438995,0.0
0.4944259983609597,0.0,0.6061754835917345,0.6229720822292883,0.490573302666104,0.0474932
0.7134110430966708,0.5802338834334474,0.0,0.39290370843689004,0.5851379963045535,0.1205996
0.0,0.19359440638017525,0.7609844625241646,0.6192122847740633,0.4968220390316984,0.0
0.3236275603151961,0.4518729454018326,0.8313098359927583,0.0,0.20071488034418594,0.0
0.15115179636648937,0.0,0.6026544335346796,0.7835564869211267,0.12659824195510594,0.0
0.0,0.8287285521842339,0.2993858038102436,0.47283943074950685,0.7904629890224278,0.2874744
0.033782951726759075,0.0,0.848391450855403,0.5282903162921802,0.5367816976709335,0.0
0.4395113834785392,0.6192672161686043,0.6506441875338377,0.0,0.3592534988479881,0.0
0.43362615303207985,0.0,0.7391879357538413,0.515334410885373,0.6855321946649927,0.1491476
0.7838925171841256,0.0,0.07237223132988543,0.6166642373569825,0.596918681740103,0.3755586
0.5953123910503246,0.1738329301207636,0.7844649574503472,0.0,0.9542139856222805,0.2373514
0.33014769973614627,0.943856962695976,0.0,0.011684619345904833,0.09835707316725817,0.0
0.7735208530054285,0.0,0.6204430139895966,0.12929020209304015,0.9314652144062916,0.1520418
0.26597773996794694,0.0,0.576310509048309,0.772736720366013,0.08593386648571166,0.0
0.0,0.4893726807715285,0.5526124137407099,0.6746361237690685,0.29567940332753584,0.0
0.5581772573790124,0.2123554709577315,0.0,0.8020868427415848,0.2838561154307033,0.0
0.0,0.6032729889761199,0.521302049032943,0.6035775629079279,0.7681906554962761,0.367268
0.0,0.28246653505086433,0.9331273948707307,0.22245431332775373,0.904169762572563,0.428722
0.0,0.03159619039733862,0.9120942052832978,0.4087613502289623,0.1679211032738298,0.0
0.0,0.24070016384406415,0.7405914892705091,0.6273656646211442,0.23016093714987373,0.0
0.6579463159131692,2.9392675491527872e-05,0.7530648342024469,0.0,0.4494716196425378,0.0
0.8504589683170491,0.04354317357337533,0.0,0.5242361445419986,0.47293834808137003,0.15818
0.2774869075007652,0.0,0.6102809615961211,0.7419960674282415,0.215745836241918,0.0
0.525888908572333,0.5679451917474102,0.0,0.63315015202683,0.6900464331993216,0.3045482
0.2358025253397811,0.9568697739864647,0.0,0.16969798076133344,0.28171105125688056,0.0
0.0,0.42001777795137446,0.711029738512041,0.5639341957678115,0.9218187831880319,0.5115028
0.0,0.6360256089984055,0.6045499372070402,0.47957355861345297,0.10801597234595062,0.0
0.2705769746773936,0.0,0.821431182553447,0.502034772802915,0.6012669431510917,0.0
0.2039387040892437,0.7567790316467664,0.6210430759892444,0.0,0.6551650431657968,0.4434276
0.18785028789474859,0.0,0.6968915656368396,0.6921375694774085,0.3765481112857507,0.0
0.3208810110450209,0.283081607263795,0.0,0.9038253041266723,0.3426187697864723,0.0
0.6345269780093409,0.30251754338785825,0.0,0.7112374077063923,0.5107777171861781,0.2164162
0.883393372898772,0.31206869883188043,0.3496130374112332,0.0,0.7020668951855943,0.004229
0.0,0.50339010832928,0.6649013594023566,0.551819337375136,0.9996044927355324,0.668947
0.21636731194650627,0.0,0.46601646177679157,0.8579124918510532,0.37287821768195106,0.0
0.7053944593227852,0.0,0.5378918229036684,0.46161785451830634,0.6335837838158452,0.2294104
0.7407669030216769,0.5217861989954757,0.0,0.423088120756808,0.4187757040912944,0.0
0.4765194979698579,0.0,0.7261343320608067,0.49563908225356945,0.6685284015349184,0.1500526
0.9571054698285938,0.0,0.15631523499191735,0.24395628078327566,0.7426250483316629,0.2181064
0.09622077195212911,0.0,0.6029902731717557,0.791924424112041,0.5425516664983872,0.0
0.2271120757748298,0.9139571766746482,0.3363069791755057,0.0,0.8373701779885924,0.4334504
0.8012570695401777,0.386844236277147,0.4564412835962995,0.0,0.885718597563811,0.255645
0.9966109577353457,0.0,0.07587341475691275,0.03177772576762226,0.36461446197221326,0.0
0.2591018142398788,0.7958727082026468,0.0,0.5472228816449365,0.7833476337768203,0.11381
0.0,0.6314266441206892,0.4494866048178185,0.6318719689809278,0.4618565273351638,0.0
0.8536009721824912,0.0,0.4188916754104415,0.30966941172957235,0.9594238605953409,0.4869288
0.2871613109969691,0.4214133496771506,0.0,0.860202981964365,0.45628188115662427,0.0
0.9289083785853255,0.2825985922953807,0.2393057872819847,0.0,0.5001297626785769,0.0
0.0,0.36312137797641675,0.7327781475999504,0.5754815820306448,0.3124681694842333,0.0
0.7399749850376135,0.07421495617135185,0.0,0.6685276073574434,0.6349504616439148,0.4456872
0.31817073765886006,0.0,0.6238191099716724,0.7138747087071843,0.8098778106065748,0.2728406
0.4849266928310743,0.0,0.6076420258654236,0.6289811372227953,0.7977561984889536,0.385525
0.5571240949019334,0.0,0.3230634434159476,0.7650116041001812,0.8952108216638159,0.7106946
0.36027246307987365,0.8992852013285205,0.2479715286436803,0.0,0.8929636450945972,0.3447384
0.0,0.5051917678665425,0.8597552255610669,0.07484804473275425,0.2900988664693466,0.0
0.7068510395148785,0.4378330908335042,0.5555751906879177,0.0,0.01513417368224057,0.0
0.04287850887641905,0.0,0.6122405946881807,0.7895080035644968,0.47820250744453163,0.0
0.0,0.1485654609869976,0.8034683733041613,0.5765126858115835,0.7856227707645879,0.0803672
0.0,0.271078230099079,0.8802828079873252,0.3893825511348713,0.1433378834277933,0.0
0.26373429535990395,0.597549925796545,0.0,0.7572174771038758,0.01848746441975513,0.0
0.5231331224121865,0.0,0.2500261447816602,0.8147506754589998,0.1221991449790597,0.0
0.3055772427501983,0.8440557946450825,0.0,0.4406726270591863,0.8558128110060915,0.1583932
0.3949097993667629,0.5105725208144544,0.7637813504880022,0.0,0.2513715837246735,0.0
0.7840562161833222,0.2130224245897428,0.5829899625947248,0.0,0.4241034127902592,0.0
0.9383149339295768,0.0,0.33117524935905474,0.09943861914116725,0.09248515433660687,0.0
0.37217233988466225,0.0,0.4486666697301108,0.8125182883468329,0.7050109357493944,0.2788916
0.28206186151889534,0.5281186022195457,0.8009568329605341,0.0,0.7463264729566385,0.5045558
0.3269244008296581,0.7922566082333923,0.5152183060147322,0.0,0.44256901826379924,0.0825846
0.666010353797546,0.0,0.7215364600063011,0.18924942672579703,0.48523746715814264,0.0
0.05570663593862716,0.0,0.9232025673516919,0.380254901806204,0.0344027335574878,0.0
0.9418156580541085,0.0,0.06957123150421143,0.32885119733869617,0.6187868133660311,0.1926912
0.0,0.43713902492795176,0.4911897889250751,0.753420244047623,0.2525857751740078,0.0
0.5618855784703894,0.4754862031409586,0.6769028492550397,0.0,0.6180603407223801,0.2068854
