α_1_re,α_2_re,α_3_re,α_4_re,α_5_re,α_6_re,α_7_re,α_8_re,α_9_re,s,N
0.0,0.38816525339960284,0.0,0.0,0.624432989269514,0.40839387670540706,0.36757811271350793,0.35810660056912486,0.17108948862361686,0.6228146476341525,0.2152484
0.0,0.21503287503788188,0.47011734069918265,0.6943252833163752,0.0,0.33021768729885076,0.0,0.3674628796310555,0.0811804204396448,0.5600355973941256,0.2812819
0.16938074372346906,0.3517974098751301,0.04750022940745406,0.8085704445481385,0.0,0.0,0.0,0.19917855006866936,0.3896591018606412,0.17276940689692133,0.0
0.0,0.13457015138308653,0.4432917179408911,0.5325391776444582,0.4032541192764708,0.0,0.35289969700484786,0.0,0.46328530148921754,0.3751494284554807,0.0957832
0.4402736966115676,0.7409466687542028,0.29294519422905807,0.3804913859895285,0.16179840702608225,0.019692637805131676,0.0,0.0,0.0,0.25869942533798707,0.0
0.0,0.16021868867520295,0.22369078716193372,0.0,0.0,0.5070721691930924,0.26179506457024954,0.21604694741656488,0.7429382743179462,0.7434090829936018,0.1628018
0.32908110835073706,0.5449801875828623,0.16295559490110798,0.6612737549516622,0.0,0.3519087621977362,0.0,0.08381489998688148,0.0,0.23290121936851516,0.0112471
0.23042865314385894,0.0,0.0,0.0,0.16551761986418884,0.19736550258436955,0.5684421905760098,0.7236954536255682,0.18355320233994965,0.16066180342157244,0.0
0.1889467243933235,0.0,0.0,0.5887068806599217,0.16113502444503336,0.4499247100641775,0.0,0.5683280422078208,0.2575458010057391,0.021951743586180572,0.0
0.47705818677517703,0.1308152992185107,0.3908541598474577,0.0,0.0,0.5339644307256903,0.0,0.5307920708920391,0.18888523989189737,0.4265836479355941,0.165166
0.16440829236723317,0.565484310517061,0.0,0.6045100479559059,0.19234641453974546,0.0,0.0,0.12411810657016496,0.4851417960920544,0.39433982521771593,0.1461993
0.0,0.7739122342970889,0.45627650829428146,0.0,0.1966206737170583,0.32944961187503213,0.0,0.20069722733614623,0.07345398849681507,0.31470524071522743,0.0
0.0,0.11200164720022471,0.45203528168322965,0.0,0.6127988280231305,0.47017862411128014,0.0,0.2238565124707383,0.369347606956833,0.40452094430530605,0.0397638
0.4429422419378847,0.0,0.1592346250857317,0.4772314340827849,0.25580650046573733,0.0,0.6028315792991965,0.0,0.3490756137618963,0.012462171056381588,0.0
0.4688312269342257,0.6029489911758057,0.20185128000867714,0.0,0.6029169201785095,0.09994685889753409,0.0,0.0490679957738491,0.0,0.44995633885657427,0.07119
0.6101037275544996,0.0,0.2939585162919171,0.18876350550579712,0.5463144701036491,0.0,0.0,0.2083897324892021,0.4047769638469692,0.2750009260272914,0.0303442
0.1826888444646987,0.0,0.5828596674111176,0.6700541461438766,0.0,0.3071717766895372,0.0,0.06897694803286589,0.28073923077193746,0.32369512176269644,0.0505144
0.0,0.14091409723915146,0.0,0.49180323371266793,0.25978427089104733,0.5876700342256725,0.4592156482603252,0.0,0.33845213601437185,0.7519751715017349,0.1561224
0.2277849159666869,0.5772750279414065,0.0,0.36520531119705396,0.5225545289600796,0.0,0.44519959621971406,0.10112733871645867,0.0,0.995094506088336,0.316434
0.037397754332485794,0.16481688702726566,0.6959770037433585,0.0,0.39040924099961793,0.0,0.3406289124290802,0.0,0.4675525430809141,0.8013694280170468,0.4679135
0.5299587846756112,0.0,0.07337567853565145,0.0,0.43335787801610337,0.3935222171134226,0.3426183497062863,0.5036998878187675,0.0,0.7115622799061482,0.4651832
0.4649406236221765,0.20758689284683807,0.4008310204835405,0.492419458273322,0.47808355534848945,0.0,0.33019930748155196,0.0,0.0,0.8028770176754472,0.3899934
0.0,0.6285752531355443,0.2023308409767913,0.07204949853427203,0.04016001927802417,0.5253697503789285,0.0,0.0,0.5302245278507418,0.22442113451393997,0.018211
0.21461776951318215,0.0,0.47465536235763456,0.0,0.31644559124145033,0.4637563305103138,0.013518499264289392,0.0,0.6428460187847695,0.9660706957996046,0.4326198
0.12927891271961273,0.5074686479447988,0.21590530502837152,0.6290525400891327,0.0,0.4330078419312234,0.0,0.30974916299030275,0.0,0.06609974314203038,0.0
0.26438056644494423,0.0,0.4420333347872115,0.0,0.04722534397003199,0.7053399880308302,0.0,0.00589714117161102,0.48470603350972435,0.18448228029641744,0.0
0.42157003976398416,0.0,0.0,0.4513672713426485,0.0,0.0361479975247866,0.5631642347247762,0.5256931636915185,0.1540530836559019,0.04577376885288831,0.0
0.0,0.0,0.20003013528379268,0.0,0.3009863116500383,0.39261002382594395,0.46123443673868286,0.4961880454995417,0.5062734164843541,0.20926355834307508,0.0
0.1526890700179008,0.32467706578441163,0.0,0.0,0.6746900189049467,0.0,0.48069700011406546,0.3525724694987436,0.2463478781593859,0.4302465434572511,0.1075066
0.0,0.10656163603193325,0.17866172142898018,0.0,0.2668771115924772,0.0,0.4853176255328322,0.49803662737691523,0.6339775504451943,0.26213393125502804,0.0
0.0,0.0,0.3580962600400642,0.0,0.44285529450578365,0.5279867237045188,0.4702180665050238,0.36483681844326854,0.2065559055213697,0.9999038174825463,0.641089
0.6404290792749366,0.33526500079160265,0.0,0.0,0.2862203371991979,0.05734015059897274,0.0,0.48419179241979066,0.39723583362964426,0.7967956541473117,0.427405
0.5251719263794797,0.38790736901440903,0.15404984367812566,0.0,0.4033650197681419,0.3444205259647576,0.0,0.0,0.5183262761924546,0.21466651825546168,0.00323
0.44138770581211867,0.5430159048817945,0.0,0.0,0.5797217200075847,0.0,0.2540996290630469,0.20104795081919705,0.2631471974697655,0.27007446695089654,0.0067199
0.0,0.23677056316726383,0.8448664561022169,0.046703066223685245,0.0,0.2632703961272043,0.36124493085167597,0.0,0.16777959897745742,0.5089316974733107,0.1153059
0.5275544482547972,0.18888209920622123,0.17604474966524308,0.20054209735322323,0.0,0.572532771737504,0.0,0.5357305249069452,0.0,0.6029199562481948,0.3901969
0.06802692499202105,0.0,0.0,0.6722482863416295,0.0,0.0615138501323343,0.2521134011691987,0.5365376324737056,0.4338626823306874,0.9638696599850114,0.4373098
0.045587854943225474,0.0,0.2547687813225127,0.1312251083953904,0.6524726384907044,0.0,0.6859442357774784,0.13983757683957834,0.0,0.7440221043622564,0.4882885
0.4550682176076159,0.0,0.5196308643751906,0.39173106746162994,0.2829692472150298,0.0,0.0,0.17212352742876474,0.5096521846647285,0.5819491546808027,0.2835617
0.01683382140534875,0.08870312202473372,0.4587742115200512,0.5948436860961306,0.0,0.0,0.06603344476372981,0.6505191578488038,0.0,0.12089842690077568,0.0
0.0,0.4439062044880186,0.25272225775679424,0.0,0.45008494874130867,0.4539079867324054,0.5731192739416152,0.0,0.044767380815207966,0.1143828833540027,0.0
0.009739455928539174,0.3978088779378593,0.47818469469780084,0.0,0.0,0.0,0.4750322584329409,0.2042124160595606,0.5879066932464923,0.11723083745913809,0.0
0.31141407900426177,0.0,0.0,0.6000751198452271,0.3900811654664826,0.33341343902642373,0.5075938316909454,0.0,0.14816135459306498,0.7887990826692631,0.2156035
0.568952886622815,0.05152491034066337,0.17246479111646235,0.4396176706029391,0.0,0.0,0.5323590428660576,0.40893012290058633,0.0,0.9407355791852683,0.3774996
0.8479427367860154,0.27856499654665995,0.05125433056023582,0.23948699574025828,0.0,0.0,0.04017770977162187,0.37656258701368156,0.0,0.14697875559170503,0.0
0.0,0.11132772060452711,0.3798079067992911,0.0,0.43828163305875045,0.0,0.5129602821084065,0.35242337273019764,0.5137419761065203,0.8852619562125005,0.5464437
0.38761268363224377,0.0,0.510877078058998,0.33405771151144353,0.0,0.3296674124468459,0.0,0.22385970765876187,0.5642452413964895,0.6918969870467653,0.2014734
0.45513461173042824,0.23711121218417358,0.0,0.0,0.12239135763378575,0.3744103516276451,0.5362248817818954,0.0,0.5421539251819159,0.679107850936388,0.3322453
0.4006840768152978,0.22277892276855518,0.0,0.1327628561638319,0.0,0.6026735459662051,0.44536774886749525,0.4589422746285164,0.0,0.21178041491853272,0.0129245
0.30310906689482786,0.0,0.5852669604111003,0.4792235001102385,0.0,0.289566993208835,0.0,0.5016775931286765,0.02007148614336262,0.6088236617725942,0.3121579
0.0,0.0,0.0,0.37946107711324634,0.5170157730732996,0.16608757325461174,0.14493429176381437,0.694072216742872,0.24161272395390232,0.2392527846735556,0.0
0.0,0.28362975421885883,0.5672646377966188,0.7595396809904603,0.0,0.0,0.10831903391438218,0.03131467017819419,0.09028202784395112,0.9367279501872414,0.4556502
0.1619351426472684,0.0,0.6825526464458849,0.5682286152744486,0.0,0.0,0.29735811618930025,0.18615066765117144,0.24887992056046748,0.1497929325682843,0.0
0.592199660551719,0.3458809707892289,0.19346728931412113,0.0,0.0,0.31670838109804494,0.4307105607437023,0.0,0.45433527076364705,0.5425657226562919,0.1586499
0.7476389453953886,0.46956213284905485,0.17244307671917886,0.0,0.0,0.4192728588430922,0.0,0.11837160524929642,0.03176836354278057,0.9416601735215597,0.4542157
0.5557542592172517,0.0,0.6115002289467656,0.0,0.15934290875556467,0.09404977995775489,0.5235946376037052,0.0,0.0939031690189186,0.38089974847163977,0.0382211
0.0,0.4538797491446709,0.4129637145429388,0.0,0.0,0.4408171564229542,0.29035958405699075,0.49862375464153247,0.31016131551804077,0.5820871100795355,0.1940451
0.2370267864584656,0.0,0.3618232664461505,0.5769002665638602,0.41952298815609956,0.048687737765112676,0.0,0.0,0.5492888815530955,0.7871463376933506,0.4312779
0.0,0.437830557707197,0.055582298046991205,0.0,0.4034217575231465,0.6572327456741953,0.3772973365744036,0.26107036267254774,0.0,0.14215361249692782,0.0
0.08555853721942804,0.0,0.0,0.15888201094640292,0.5540649750630154,0.5018695235472684,0.0,0.49576698171207584,0.40347283414556523,0.45314074467140064,0.0
0.0,0.0,0.6255262355504256,0.210821627536471,0.1853677346281946,0.4220130545354794,0.0,0.028907025433350844,0.5924350923451683,0.04710508822748505,0.0
0.07909393035281324,0.0,0.2884171209549655,0.6548573009896181,0.0,0.2877370285130238,0.09286197101140303,0.0,0.6247444970740909,0.4195533084387182,0.1106837
0.0,0.25055055608666404,0.6461670153011849,0.18460024603890918,0.346333785426742,0.0,0.18186592940407975,0.5767088079245623,0.0,0.6546196987204056,0.2683273
0.5523957776945299,0.0,0.0,0.3879493264930536,0.0,0.500515755874401,0.3492577063212236,0.1751048035340281,0.37575998367956376,0.6660505239677026,0.2435259
0.33145932275852624,0.4035036744410289,0.0,0.5991815026069178,0.0,0.0,0.08331413209291945,0.06021924131248231,0.598108207076375,0.17602615209377592,0.0
0.7680724392645434,0.2525356509885603,0.5640683259266965,0.03524640109955512,0.15884179776156543,0.0,0.0,0.0,0.04055084711390888,0.6930192658756545,0.0671502
0.31828029723334494,0.0,0.13743354127358584,0.5457649838171976,0.40340858265757623,0.3445243530129963,0.0,0.0,0.548192249292391,0.6574233791559161,0.3024267
0.46557090489480846,0.2530465888684708,0.4370035785265392,0.042690822246096154,0.0,0.540457534589934,0.48406835853356667,0.0,0.0,0.3371887479124802,0.0682802
0.5769844021740409,0.15937809831584673,0.3363341281095496,0.0,0.048012449952591664,0.0,0.11791870408421144,0.7157911424225143,0.0,0.6514763094910081,0.2640353
0.0,0.038661548069094116,0.0,0.5404930218989321,0.5940363189074827,0.0,0.21355669658034648,0.5089774754215128,0.2209726151755969,0.6156110366614221,0.0998813
0.2925427517920319,0.19278842399382634,0.0,0.7814888965333704,0.43257148523636835,0.27500118840845394,0.0,0.061503846036792625,0.0,0.49184077390871705,0.0
0.11020279540022675,0.0,0.4031436394370701,0.5386953021291654,0.0,0.01681896782516578,0.0,0.7129852956125833,0.16280974139439516,0.677145278377541,0.4995469
0.2523280052612201,0.0,0.10347729450176117,0.40470470699539407,0.5714556076051197,0.0,0.0,0.6469869231308688,0.129164767849349,0.6488320487700562,0.2238208
0.0,0.0,0.01593112130405501,0.0,0.48847420298495947,0.11824724265085129,0.43066655869281606,0.5482256106855631,0.5110105057724383,0.7124510919133124,0.1708687
0.634491039624068,0.19810923557742202,0.5704677595890127,0.0,0.16867260703797565,0.0,0.0,0.18692776342822015,0.4115190755966569,0.5693495820947567,0.1516817
0.532559409157001,0.1793518380864911,0.5242108495554525,0.0,0.0,0.2924607308120111,0.0,0.4486721082747934,0.35010918195735763,0.4449147022292801,0.1140661
0.49791071193155434,0.6005601916298109,0.0,0.23108799487223092,0.0,0.0,0.12932928558750956,0.017000978431319314,0.5665647539523718,0.5277610587365715,0.2090625
0.5675283130882155,0.0,0.11312715768907716,0.4259125034810445,0.5621066546529941,0.0,0.0,0.06441015972928534,0.40447476995903214,0.13911681252059493,0.0
0.0,0.37731526535266513,0.3081489388162781,0.14789632049658688,0.5970112977353604,0.5208579091496041,0.3362865582720548,0.0,0.0,0.6916827479306727,0.1877302
0.2692803361817264,0.0,0.36875081382549507,0.0,0.103891760413721,0.0,0.6120258465354957,0.5350571539432691,0.34620174054107294,0.8089632154980425,0.2268465
0.3291723888306768,0.1982165079915504,0.5432740220767741,0.46384834553651466,0.0,0.5772620529498781,0.0,0.09392723723604648,0.0,0.1333542894033627,0.0
0.0,0.31333156778378235,0.0,0.1695760279429014,0.3132342271490399,0.0,0.2584143718584349,0.5634619875004616,0.6250473737075048,0.8282136708227935,0.3021234
0.0,0.0,0.0,0.21806584486986064,0.3447147027103684,0.45728334853961367,0.39030089048071653,0.5233219225680318,0.4453205367311879,0.18399771466208048,0.0
0.4704945584481454,0.0,0.20326231841918072,0.0,0.3045543455266303,0.43175896360674126,0.49520227260418226,0.4614378154803484,0.0,0.43805609730341244,0.1634321
0.0,0.0,0.0,0.43110562514452977,0.3767032440362255,0.7145135409771066,0.2307927724777302,0.2459410901077918,0.21899927404061995,0.2883222140181103,0.0
0.5816945768737672,0.46302708195842446,0.2075889249548449,0.24329209879507985,0.41435997655845536,0.0,0.0,0.41624385080763493,0.0,0.515250796422361,0.1076868
0.0,0.3529468045613472,0.0,0.7815921695670343,0.3605321189461683,0.0496997247734579,0.01854005774791024,0.36296697982841764,0.0,0.17637443807288322,0.0
0.4290641954987192,0.5356965164338929,0.0,0.07917393236723386,0.4896558794111655,0.527581041288787,0.0,0.06752785710989721,0.0,0.5989192876604607,0.1949378
0.0,0.49753241714273067,0.38015898362734957,0.0,0.5768119163633098,0.0,0.46160130084596657,0.17909609516685454,0.17342860765777598,0.9324893881419395,0.6564373
0.41251349473582555,0.05152640359345508,0.5100289624553082,0.5672667424184107,0.0,0.014151731200040778,0.0,0.4950315902044723,0.0,0.12836019390100728,0.0
0.6404565915360454,0.04469289222028645,0.0,0.4910247558559073,0.0,0.32767472115119006,0.0,0.24082018518195195,0.42584915687022756,0.8514704193455154,0.4799124
0.0,0.8122853615123117,0.16494798886564907,0.0,0.0,0.11067716238520929,0.5191014535734078,0.1279889824276921,0.12201524266847914,0.22932164660380472,0.0147362
0.09563853256543761,0.0,0.10330345727992514,0.0,0.4883062617037775,0.28277116109997963,0.646935500006429,0.0,0.493207452159056,0.9607684380323187,0.4415329
0.2764319074282696,0.25552266025943443,0.026766325072176137,0.0,0.0,0.0,0.5158446090668007,0.7676237394587424,0.04727862527334271,0.8164867502438411,0.0456092
0.4489754704286128,0.49298048898268465,0.009715937583212517,0.7324229480081597,0.13698490352044107,0.0,0.009414161205869758,0.0,0.0,0.7383849628223762,0.1922209
0.6515810320208855,0.05022026984229619,0.0,0.6529934932526197,0.3808773255126362,0.0,0.03384194017590135,0.0,0.017514764422558622,0.3419656608887176,0.0006719
0.0,0.053753402061300776,0.0,0.4784054758942543,0.15496108396165073,0.0,0.5759845383093225,0.38803621776227104,0.5117573059488321,0.2521935920952524,0.0
0.0,0.0,0.905288989605239,0.0647506830209482,0.1415549715126546,0.0,0.08028939405129264,0.33279883036155405,0.1975346453176147,0.9861553155346027,0.3661645
0.24909423333454048,0.0,0.0,0.08077854127428033,0.3187789244681252,0.6395701389119736,0.0,0.4008621353891473,0.5099671296538573,0.19632097401197723,0.0
0.3397727949797183,0.0,0.44896471151298273,0.03428181054469557,0.33263402724096497,0.521921398531945,0.5465917587646448,0.0,0.0,0.8442076005230186,0.5382838
0.0,0.6693720942085463,0.2573732664748937,0.03313091189663991,0.34515465321595834,0.0,0.3383204840126329,0.501008841575311,0.0,0.4868699896972263,0.0860508
0.5678940096051693,0.0,0.39008998168005543,0.6047344316891827,0.2379015222317561,0.0,0.31906053770828396,0.0,0.03501008674786728,0.7711619797463649,0.2437458
0.5956928633347225,0.1942785926476463,0.21782944894166467,0.0,0.2948656630138015,0.0,0.458432981585339,0.0,0.5126886134437821,0.021839224373541466,0.0
0.0,0.43712298215181156,0.7227863060294204,0.08227857416576372,0.0,0.30318508473575784,0.32543220908168535,0.2861928933609054,0.0,0.8426903481365297,0.435516
0.5147347169757046,0.15852603189689782,0.12414642153737117,0.5130618119617548,0.4389101926164164,0.4884984690808881,0.0,0.0,0.0,0.04671764002635037,0.0
0.42591640284609256,0.29297319261112903,0.484518398716423,0.0,0.5286074509926127,0.0,0.4011428924406879,0.0,0.240129944202242,0.2608202771068151,0.0322864
0.0,0.5061725437711602,0.2944939780935373,0.5656144787306915,0.0,0.0949474337634512,0.0,0.19431638738361576,0.5388590174294199,0.24849580026656448,0.0255475
0.0074814126992446064,0.6517804674962373,0.0,0.3437487571743478,0.11211265254235273,0.5379214688642555,0.39374393845536293,0.0,0.0,0.9252811893816473,0.7715432
0.502454161327794,0.0,0.08253498685214997,0.1852212206748696,0.3788656880041263,0.0,0.48383791524218966,0.0,0.573395634225324,0.29741937127483,0.0274075
0.17988877823609262,0.0,0.5685284501956818,0.0,0.6737638038177736,0.3732915308666055,0.0918129691970666,0.0,0.20659520110184396,0.5236280523550391,0.1753096
0.7248489404352649,0.0,0.0,0.11883008327717526,0.3574028794770792,0.5706250741943565,0.023889883956868176,0.08095001386607724,0.0,0.27330396529352896,0.0529498
0.0,0.42985784314291614,0.25127291805505253,0.33337264880801154,0.0,0.0,0.25821471802532797,0.3261796721010169,0.6840166761640557,0.8909748133094113,0.5003389
0.32279085607603925,0.0,0.15857123311901508,0.0,0.3897050369843018,0.5243852059297467,0.3842266266281359,0.0,0.5442253821734677,0.3109419644335677,0.0465935
0.0,0.1406233163979944,0.5672199362076361,0.5368093287190353,0.0,0.36242337006482145,0.0,0.4143084708977027,0.2594612942758868,0.56625214953343,0.2827189
0.47682975982124054,0.3584864650629786,0.0,0.0,0.0,0.19079978298528008,0.5604063805507348,0.46804766740008363,0.27311599551766214,0.7913038897933605,0.169182
0.7089371039538178,0.0,0.0,0.0,0.19756623038971358,0.5134160276479167,0.19800839726926256,0.014844626598922602,0.39414725861459765,0.24922201788593812,0.0378365
0.19572456241471864,0.0,0.4412164578981911,0.47507681965384213,0.0,0.06675714167007135,0.637323335139617,0.0,0.3615029721834785,0.18613482280640126,0.0
0.4642198833365167,0.2039530827566178,0.0,0.0,0.15852625986385896,0.0,0.5848724295836402,0.5458689596210915,0.2787898579894831,0.5686379011796737,0.0778712
0.08639815076140765,0.3728665956976096,0.0,0.0,0.6058731907334659,0.308558782712572,0.5916911004900773,0.2027724274158365,0.0,0.8688872211837909,0.5148145
0.0,0.14627958754397816,0.24570716152160052,0.0,0.6348250390131098,0.11606572714917958,0.7068583612122469,0.045906939046663944,0.0,0.3035218454344467,0.0674952
0.6940653070191214,0.4459979020607029,0.013453373845886825,0.0,0.0,0.05488327462079479,0.0,0.33223562514047317,0.45363591484414506,0.9597524391788534,0.4461117
0.19863427633306782,0.0826678032700382,0.0,0.3823348619214817,0.5625741586689355,0.0,0.0,0.12370902846053115,0.6897368369189202,0.10128633319984925,0.0
0.17740668045413707,0.0,0.8949280679448034,0.060044098118027724,0.26438878662377796,0.13670198445182455,0.0,0.27465699730856574,0.0,0.03369733867116431,0.0
0.6452908662812373,0.0,0.2486669335476665,0.10025316703548239,0.13008082991899697,0.509307026194268,0.0,0.0,0.48517943825980775,0.7422605992778477,0.3364644
0.4246744670046591,0.05172939106667924,0.636781148117954,0.0,0.1880729848448604,0.2618318282300422,0.0,0.5545791942302004,0.0,0.7482634021105414,0.3998914
0.1834281011914622,0.49940656900074315,0.0,0.009559785399834677,0.6162537884809491,0.5746709816580173,0.08270642090187422,0.0,0.0,0.6599371690087182,0.1846357
0.12515903977090645,0.5642760553459597,0.2831044427627706,0.0,0.5398139428653503,0.5070417127461664,0.0,0.19310419787878225,0.0,0.540603204780543,0.050495
0.2579173448717659,0.0,0.2975381144452756,0.0,0.4375927480197983,0.4216916516253195,0.6883612085789245,0.0,0.04239455177735384,0.8628715250410673,0.5762684
0.0,0.5094233930203619,0.5124957177791207,0.08537661432956226,0.15887045598573912,0.4522987707342806,0.0,0.0,0.490645268839361,0.13024707619737663,0.0
0.0,0.5465036404396735,0.6031872511010652,0.2018016177340261,0.0,0.44796412999149865,0.0,0.06794535748231181,0.3024674938118397,0.31794607566141064,0.0252694
0.0,0.0,0.0,0.6226357809182742,0.3829829435081404,0.08787330520547426,0.5427648932512749,0.027541599764095967,0.4032056081836703,0.2297703598045483,0.0
0.42554146554885386,0.0,0.5279285482056353,0.4701612326729139,0.1794265353184306,0.44041338799813345,0.0,0.0,0.3049532594925649,0.2082191117483494,0.0
0.0,0.46582083459655593,0.0,0.23113290950242737,0.5843360824881165,0.398305465278005,0.0,0.02011849643406856,0.4786312498511313,0.5356551814878736,0.1744427
0.04241148563141577,0.6099235587408244,0.0,0.29803974044030596,0.0,0.6440527936070932,0.0,0.2567752678738281,0.23796909957589454,0.5467096284907104,0.2158305
0.44103889836110016,0.0315560768931416,0.397093008653907,0.0,0.5513664407749888,0.0,0.5682617028213122,0.1409955024654088,0.0,0.2466596021524453,0.0221937
0.5261749126086476,0.36932841972566993,0.3865684708422479,0.0,0.3549653497868474,0.29723681947584046,0.0,0.0,0.47217705436996327,0.8377329125365495,0.5080382
0.0,0.4228272701458207,0.36896396531802633,0.37868451357232025,0.6031385747199121,0.2922217796400746,0.3041562465035812,0.0,0.0,0.9388861896303745,0.4087981
0.0,0.3206550414660892,0.0,0.23473403007638893,0.5113505972858067,0.5156258247542976,0.4831634223232935,0.0,0.28510342393106997,0.8563974713424474,0.4615024
0.40646723565368886,0.2563954224977979,0.1508905294273248,0.0,0.0,0.0,0.3316511800966195,0.5038130891622006,0.6184316354462522,0.9765983118635417,0.2399556
0.5381898977213493,0.1898195047314411,0.44993127428548896,0.3010546642722783,0.0,0.4177682241552649,0.0,0.4546623340899183,0.0,0.3544299923405998,0.0718553
0.49768093308810385,0.294893891105522,0.5243055547910654,0.0,0.0,0.45724194274266755,0.0,0.2988082783774731,0.3034771583075633,0.2583288652177883,0.0
0.032634770791558264,0.40780618664347157,0.06571550097286179,0.55012954908989,0.0,0.19552228148333556,0.6981683718590266,0.0,0.0,0.12270969907345786,0.0
0.03620460764186368,0.6954773136896516,0.008357324790938972,0.36243451803450155,0.5497286608100241,0.0,0.0,0.0,0.2852548111285407,0.30832712443097254,0.0045717
0.16279563917207548,0.08786166695718164,0.0,0.0,0.0,0.5709907764396097,0.15019897570285004,0.5633496974081319,0.5475626235371926,0.36995264872240496,0.0593386
0.0,0.24663519954117424,0.3961204924968426,0.1307379716383381,0.0,0.4229744844382744,0.2883624042354071,0.0,0.70930030726131,0.7069910460203364,0.1453867
0.2050317305862008,0.6594526974659856,0.0,0.0,0.21518184736566812,0.5020785167193217,0.4664890271188524,0.08417869355480223,0.0,0.17390223771834135,0.0
0.0,0.5337564145412433,0.41861385074334834,0.540640368061364,0.18578872277491315,0.0,0.0,0.4607734829582762,0.027292383855953034,0.19479318135508528,0.0
0.0,0.4399750114759718,0.5137706346693701,0.05298747485981184,0.0,0.3663125810951224,0.0,0.42760635664753494,0.47182830396467557,0.10786332260380493,0.0
0.3991119158594559,0.6092126744774,0.4300004472074102,0.0,0.28170824908671016,0.26465860749143133,0.0,0.0,0.36778457710147644,0.12645413241893577,0.0
0.3567044951435455,0.10584619174429807,0.0,0.5846532633454998,0.6192614292943116,0.0,0.0,0.22278891104323553,0.2943117935143114,0.2144918169096447,0.0
0.0,0.5870255859545715,0.4840427692710276,0.0,0.10247532985541513,0.5457380122084088,0.0,0.33555350115617133,0.013275376258340467,0.1327433229112558,0.0
0.11193263520183762,0.0,0.0,0.09360621745759032,0.5257425999757338,0.6153737564076056,0.5298913700534226,0.20696365784482526,0.0,0.9536210931878482,0.4503264
0.11156076503962666,0.0,0.0,0.13505823849654838,0.5005495432033908,0.4128713228538749,0.4496070793329659,0.0,0.5883488486395048,0.7495936919190282,0.2925871
0.0,0.5689817464667206,0.0,0.0,0.38568642416432913,0.12561343898318397,0.17751439406452799,0.6911123646641804,0.05078737695549962,0.16526574776094938,0.0
0.0,0.7041217751126219,0.289337989890124,0.5710553849323158,0.03841873450723228,0.0,0.0,0.30219156498854205,0.03995071522558707,0.31757204877914025,0.072342
0.059354354228328694,0.0,0.0,0.0,0.5163042812114549,0.28892018675013975,0.20965660497972508,0.4759022769457193,0.613182849002955,0.025719937442237994,0.0
0.6503045220146974,0.0,0.0,0.0,0.17797188919902274,0.1222015307050811,0.023805060242224667,0.16608464579985338,0.7087637340693325,0.6804546398961329,0.3583978
0.0,0.16098663449534228,0.48721418732787286,0.0,0.0,0.5001766822698684,0.29009473285007026,0.3570076639940579,0.5243276642672622,0.8330653282504183,0.2690559
0.5663940936324237,0.15841127197874644,0.5262756874682406,0.0,0.3749706103661419,0.020108505089962904,0.0,0.4859322892882316,0.0,0.10839066555917398,0.0
0.2786207729433159,0.634048770760608,0.0,0.27485022239888096,0.6138302810972057,0.0,0.0,0.06770382620750821,0.2518701140542595,0.549305817688115,0.0842782
0.09640315567913697,0.0,0.0,0.0,0.750617949474136,0.40838778855496255,0.49811642644929943,0.10560575636031563,0.035014134095819646,0.13081368493732226,0.0
0.27909164043033674,0.5159962965699416,0.5400064838240284,0.31477673343761703,0.0,0.4983952084102462,0.0,0.1294855201019342,0.0,0.17690161913729052,0.0
0.0,0.0,0.577302348802591,0.21811826515920907,0.48272680570873927,0.36713953497505514,0.4849658158048169,0.12703531351657346,0.0,0.48665833331705555,0.2175475
0.06440771737752438,0.7700824742768566,0.3298009446357694,0.15149550091140318,0.0,0.0,0.5030796497052855,0.1342234887313535,0.0,0.6685323661639949,0.2539899
0.43386700208564416,0.4437451490973042,0.0,0.4591035578094551,0.0,0.02607794407801592,0.4068264971549878,0.4877353097795913,0.0,0.3585754302564208,0.0381637
0.26542197334547907,0.0,0.6147669166831048,0.0,0.0,0.4154335318809757,0.41535990796561845,0.000831936620572989,0.45442628614825015,0.4733762746955644,0.0575235
0.5466857043857966,0.3192656548643279,0.6627070301446718,0.0,0.04421304480452277,0.0,0.0,0.3953174493042154,0.04234259540709339,0.33162302743885974,0.0359281
0.42893221144956306,0.7329503194235159,0.04634603852216078,0.0,0.0,0.14187215358241997,0.011149928694982107,0.0,0.5063605465271152,0.5422688573441494,0.1912084
0.16763293591498427,0.547988046635245,0.4016055957370062,0.6159967999784134,0.0,0.23442471769890805,0.2755253875095308,0.0,0.0,0.27574583165681377,0.0449675
0.5771989005707285,0.0,0.0,0.5474606445558022,0.194840850889782,0.28208230753429353,0.2762796143659899,0.41625047883328836,0.0,0.11389091403698037,0.0
0.44421920631401113,0.0,0.0,0.41812464839902674,0.0,0.43439799722681793,0.09097196797173038,0.5920328692316603,0.2834795194382622,0.40164527624438107,0.1258528
0.0,0.08505979873074532,0.3895942029447095,0.7272561896215438,0.26422927655708855,0.42029019000802764,0.0,0.25616140990018116,0.0,0.37572619263942975,0.0569064
0.3494887252515175,0.013696687578135526,0.0,0.5209212486539769,0.0,0.0,0.48713756520873225,0.06090272302188318,0.6043996486293367,0.7106945508811405,0.2384391
0.19769918904251566,0.0,0.5826337416769404,0.0,0.2348112082314126,0.0,0.48884993171691926,0.39153106642812313,0.41718798937934903,0.42492856372874044,0.0862567
