α_1_re,α_2_re,α_3_re,α_4_re,α_5_re,α_6_re,α_7_re,α_8_re,α_9_re,N
0.06365610037503751,0.0,0.4588734717487593,0.5309053251365285,0.0,0.12914427777182125,0.5539284818475306,0.134632467108824,0.4023452060967505,0.4750317
0.38037743353313164,0.5477020692036293,0.07017794004212276,0.0,0.12766602618789344,0.5313476030620681,0.0,0.02787386630128952,0.5010036589040641,0.5382554
0.4591026507794125,0.0,0.3037668981539237,0.47069720079059885,0.4604672049995759,0.08908040230214645,0.0,0.47905821791163516,0.16103549825442168,0.6797831
0.33458929002491106,0.3513776368638955,0.24611100437158567,0.6220324159247478,0.0,0.022943307451876876,0.2832282690950588,0.0,0.48615240676889254,0.7281298
0.45828821978032075,0.5019847538653018,0.37471443540404303,0.24919949481098602,0.2962185446866135,0.4777797565664132,0.0,0.1394739982299178,0.0,0.298706
0.1920161871407822,0.23784896859023102,0.4761194299485427,0.3752654719505074,0.0,0.4532920426209373,0.2605147910906632,0.515463028473666,0.0,0.6639017
0.342194693805538,0.2751951444421952,0.0,0.15877694581521906,0.5248172973316668,0.5275137132962097,0.3905992005458953,0.0,0.27511571515128147,0.6913631
0.23661081380862958,0.05673950652215684,0.5031733940761873,0.24107479399302847,0.0,0.5447061800633735,0.0,0.49540369803706213,0.2955770352302085,0.4328424
0.0,0.3536858511662879,0.003505163434349243,0.6144620678050589,0.1394962146980239,0.0,0.6513310783947334,0.16760252219768051,0.15983875217812715,0.4580167
0.5113650719669277,0.48991868583061327,0.5132982223242616,0.1494518831560401,0.0,0.17127775562362865,0.19828142544582894,0.3795035187950604,0.0,0.3333493
0.0,0.2387578293812278,0.025095347944772882,0.229462361438006,0.466864132926689,0.0,0.3394121692001952,0.576249357198016,0.473799415595135,0.389869
0.2898509190802067,0.0,0.49223899504986207,0.0,0.3905842276079289,0.5136852590287714,0.3864460657944226,0.05588951992780025,0.32371968129135403,0.5350585
0.3661786186221314,0.13549790191323668,0.3427029403200438,0.24894141942813938,0.3383934255169977,0.565503602196054,0.4835617516929534,0.0,0.0,0.4588115
0.021990852302002525,0.25785093814603566,0.0,0.6700782312985519,0.0,0.09936762180245896,0.4458626773869939,0.37950468996303965,0.3623992259907947,0.5543121
0.3950867993343383,0.42714017370782126,0.0,0.2820098137252876,0.48299657199318863,0.018065547037857198,0.0,0.22507205692829904,0.5455810431112368,0.5621214
0.0,0.18017661977681534,0.0,0.09462975770689448,0.46682381265490375,0.11939981901340943,0.49696982514257426,0.45069907577047397,0.5256349891297566,0.3078619
0.3475446298540898,0.534907961399557,0.357817674195517,0.0,0.0,0.5072559465086373,0.22613718145301315,0.25130403096042914,0.3056998185204202,0.4334838
0.04698579472002895,0.044323224244915874,0.0,0.48595764995597907,0.3938583138890382,0.3509581972629475,0.40639344815868816,0.0,0.5623355643958878,0.32522
0.4918623419939278,0.0,0.43713167839939016,0.4442513940118503,0.06541188661635822,0.25557595179666626,0.46159862843847205,0.0,0.2948846475534905,0.1400495
0.24872471036781643,0.5329514720183398,0.06426901332484469,0.47947103052551954,0.13794505280995506,0.18987362293325505,0.0,0.0,0.6041481121864377,0.8444946
0.5735575914074716,0.27015635117203174,0.37081242763845146,0.0,0.010985396501858043,0.17344976082097135,0.5877869310387878,0.29128406067617196,0.0,0.3061397
0.17577249881133403,0.5378882987694655,0.5881306036184767,0.0,0.528163926707721,0.0,0.12408889468131766,0.1621731037439832,0.11500998634626972,0.4415306
0.5165736178691831,0.0,0.008740410631903145,0.2671491610136991,0.20549043142489484,0.44533382838163593,0.46382371651620913,0.0,0.45390048711370984,0.5262571
0.0,0.2004476474588413,0.4643937841590009,0.0,0.3285321480183528,0.4723607340080704,0.47884406705779053,0.13201106880723867,0.4079001786030846,0.4697631
0.1452792489660677,0.5090422748337105,0.08551084300624676,0.35860993173270783,0.0,0.6202736214255041,0.08815085657982016,0.43743202430884537,0.0,0.4947044
0.09449804141138977,0.31751863897620125,0.0,0.5217249629161788,0.0004697373999167366,0.40839614809191915,0.0,0.39664798389365513,0.5421603449034067,0.7487057
0.0,0.0,0.42733455390290964,0.25012544679922716,0.2653415314676972,0.5354735159867207,0.3418672420618085,0.3247914302833575,0.4187143905800564,0.2919749
0.6221832049288435,0.0,0.21007612450573215,0.0,0.22902176229084548,0.2646828772026627,0.07405092484139747,0.3740496286044727,0.5484992472201127,0.5043622
0.30794100375209055,0.0,0.6036322005576096,0.49947226329456695,0.23251238961314302,0.0,0.25140599514470796,0.05759710367471425,0.41321126653021517,0.4502481
0.23007912548951226,0.7818835754168326,0.23720648325827834,0.43867008484342407,0.0,0.10194026949447198,0.1856897153505469,0.20530665488361985,0.0,0.4915228
0.5781392995549974,0.1376805047081087,0.3590424449229014,0.6107395668542753,0.0,0.0,0.004380686515099882,0.1052427629521695,0.3657724751640903,0.4217647
0.002470787952405161,0.20188352447412966,0.5650393085693785,0.023033261833577377,0.30380405389933185,0.0,0.0,0.5837690842362655,0.4542617521846037,0.347673
0.4485751789045069,0.32328176757759036,0.0,0.3245537640537191,0.3225088538771028,0.6220098658537546,0.2329214491505044,0.0,0.20922099879878683,0.5619569
0.0,0.0,0.5075379663248687,0.03646567191476286,0.6508688284730674,0.18482477715343631,0.411338145899027,0.04470985356452337,0.3347939606765483,0.8459065
0.0,0.24533659951571238,0.5495077032082611,0.2816298756785987,0.0,0.12670065885363657,0.6145336387421287,0.3238207985749396,0.24489036422204832,0.5870658
0.35120742432519964,0.3281858089335765,0.6441884748623713,0.1807076312789605,0.0,0.0,0.4787123152151708,0.1981506689060847,0.22996567665396161,0.3263575
0.37229020080015246,0.5437906502416769,0.0,0.16662665866172036,0.038776127123285285,0.5034824306599672,0.0,0.4317833451773546,0.3106320790431189,0.7514106
0.0,0.15606005461865433,0.1616594358510348,0.0,0.35585657670377185,0.5087848548162635,0.2190479226219951,0.4090862731056573,0.5904930001537071,0.1824112
0.1581778289000965,0.2600324735326493,0.18975219611118735,0.5491315169224917,0.0,0.2897734597533145,0.21669014437462789,0.0,0.6624864464272653,0.6260167
0.0,0.0,0.1974413925848378,0.08584123376348426,0.6402930370230507,0.48549340580110545,0.4384082210514177,0.1768802610828205,0.2906557477452814,0.5404519
0.0,0.7322008096557391,0.04492459387226263,0.349142041924766,0.0,0.5611641129392447,0.08651228262453707,0.029415036111032064,0.12926255730213237,0.5059223
0.18783963789209415,0.5795257257185928,0.15195861834597665,0.014162852498127656,0.5642150696526561,0.07276946098360397,0.5309803728118465,0.0,0.0,0.5197174
0.5671594557856826,0.0,0.5454439023676597,0.09962901274624497,0.18139045370324836,0.3227827975144569,0.26452800981944385,0.0,0.40475778171280485,0.3052867
0.25716600664588884,0.035473502815858905,0.3957915613165342,0.13763855467067446,0.5193084242970977,0.3842966796731631,0.0,0.5827922153982632,0.0,0.5110018
0.01523653046998272,0.0,0.4722056822932822,0.4214470831167437,0.0,0.1863118018934057,0.21635820880808557,0.6154667650694847,0.3726254110136002,0.7830866
0.350853802109342,0.0,0.14236724441626672,0.2739122276373833,0.2891370450896117,0.4904832451243817,0.0764356279306993,0.6720035855599337,0.0,0.7212728
0.0,0.5183754921098032,0.3052274540372295,0.0,0.5805541973010342,0.4113027761395386,0.17057165867787832,0.3182742416146229,0.03894505358122949,0.2432721
0.0,0.2820070083663526,0.4745083148010181,0.46934265860182833,0.4571412270860855,0.0,0.42835336138369345,0.28651017794639067,0.02187668750455439,0.5318283
0.20074212616743303,0.15287302233082464,0.5799417185542046,0.31941502318023207,0.0,0.4996045382649808,0.06991701982405506,0.0,0.49343793891060217,0.2949721
0.0,0.465063111635998,0.28071900385711757,0.46612160349060255,0.27133403544698,0.0,0.25858651742109395,0.48567879805416364,0.33357271046206793,0.4756827
0.5404495534561774,0.1391666762258791,0.0,0.6837449844339422,0.0,0.12445878053338418,0.2514094886981586,0.34832455911774074,0.14495859793331697,0.444363
0.3154870933229786,0.5479766022217101,0.11005878361399288,0.29811225040622624,0.05143849121108418,0.0,0.0,0.4448559873344327,0.5465006128321779,0.6134068
0.0,0.4930191146277808,0.0,0.3842837363270848,0.2325960484511688,0.7338586107522667,0.02036937043884497,0.075792187319255,0.10222237213583686,0.4525018
0.21150934701292545,0.1422105306156551,0.287687851698665,0.5924556471488894,0.5176049008633057,0.40248485935756273,0.0,0.0,0.2671386753070162,0.2863976
0.12217166002737796,0.0,0.48843985976288695,0.16912628526178666,0.04130233754390094,0.17122181783770926,0.5142224079177741,0.6499610832346204,0.0,0.5366654
0.0,0.3024623477565037,0.0,0.48974034972859,0.18161329786654845,0.4109591967371976,0.600838529633809,0.31847443646363643,0.06608450135355154,0.5682332
0.0265855534675919,0.008502057431225056,0.0,0.009620450427152004,0.0,0.2736429168039148,0.5888762502845573,0.5630026703542074,0.5103926717809668,0.235041
0.10874775716902411,0.0,0.014255386676018765,0.18452646618815666,0.4414852319422996,0.6756589947880076,0.0,0.2666315577073035,0.481044714876928,0.1791548
0.5899519867601627,0.4447841381801013,0.04714232884780834,0.25101183255092985,0.008150569710843696,0.0,0.0,0.47291650260855433,0.4064208831559128,0.5534573
0.0,0.45468041621152006,0.5024885617531584,0.20118283072489107,0.2776132449179593,0.25400637155983546,0.0,0.07494418434789361,0.5942149878015852,0.4906442
0.0,0.7530476551578525,0.17193766635233232,0.3859933428642906,0.0,0.09505157308505884,0.4135263189915842,0.013832441028938242,0.27227863071774766,0.6222339
0.3449578841551139,0.43118607240535717,0.14525598395085257,0.5431547313000736,0.287904174774519,0.0,0.5017849352848482,0.21045030526057082,0.0,0.2544713
0.451990865723196,0.5266321260801144,0.0,0.4854221449698155,0.4302647802988702,0.0,0.3041357555477279,0.039989733611554515,0.059183481593193324,0.219539
0.07681495280109128,0.612180145711766,0.45766055404527395,0.0,0.0,0.2903099754946944,0.5114575955615448,0.2375624155596632,0.08704650640658165,0.6809641
0.2544316464561992,0.5824001829431309,0.28375707635289515,0.0,0.385948277631918,0.0,0.45792633149139117,0.386738128620197,0.08565925285801254,0.4618986
0.0,0.4554653536835196,0.0,0.5357512773296321,0.2546678676995341,0.4187996282852452,0.43283506420011414,0.16105186276442124,0.22801125770917635,0.4742369
0.03927804919983989,0.02892300242759637,0.5554428998842763,0.0,0.4954472538115276,0.0,0.024464647452147447,0.39432440173821687,0.5362328278455444,0.4457775
0.0,0.541746850075929,0.5048280156705364,0.0,0.4457291061054887,0.11460083328057563,0.3957357776300781,0.2173139302886731,0.18978695427969847,0.582166
0.6830907534242024,0.25198680760063713,0.3733874427632609,0.0,0.10584103317263614,0.4546385730928942,0.24988193582439458,0.22390165401346834,0.0,0.5497543
0.6583832294571426,0.11777268408136826,0.42670088289759706,0.3218510974783088,0.0,0.423151460702379,0.0,0.1430360441311714,0.2597746658645174,0.3951137
0.49790835428994124,0.0,0.35163432332426986,0.4767136813978027,0.4764079210870305,0.0,0.4106207846009958,2.9405120028579327e-05,0.07490462249590972,0.5596838
0.2120753150895405,0.05909513981732821,0.5268181531870062,0.0,0.36478568648632714,0.0,0.2814077636381777,0.5400880043216146,0.41235964853393303,0.4677148
0.07726570542547176,0.0,0.2825252020564688,0.05022134162464809,0.6132041012056275,0.4938900992341003,0.0,0.18320900153618802,0.5081093383443355,0.3726598
0.11322870334072427,0.0,0.4707224271918301,0.0,0.4035757669977113,0.5648017597222635,0.4080989901505994,0.11567536035505106,0.32217953850305925,0.6020905
0.555391740540328,0.0,0.0,0.3150281407981979,0.5874123200732531,0.046490675128791764,0.14414275542977167,0.1056516584717665,0.461674410722883,0.8711461
0.3489993392178243,0.22051543393440703,0.47094453892903704,0.27374866207273924,0.0,0.0,0.590579264202256,0.19882564452261425,0.38017076644980585,0.256147
0.02166655298589412,0.0,0.547410246701282,0.0425231099713455,0.36492151504333886,0.3544575922736391,0.0,0.3923661800443879,0.5341397301286805,0.3425126
0.5679805513413154,0.06719589595380156,0.0,0.20330739140162457,0.19059441244497657,0.2200488438525278,0.4871807599077163,0.5562877788574077,0.0,0.5597849
0.0,0.0,0.20772406118240144,0.12247889466198333,0.24534812388296703,0.1508376478627655,0.47494560077727516,0.7294055671739561,0.31827053231576097,0.2289094
0.3897363670703262,0.15109941215742761,0.41387200887180337,0.3225839951857068,0.6725047642758654,0.0,0.0,0.13295552209482578,0.2828148322166021,0.6636245
0.5268341932682791,0.4904557289660127,0.3655313568052231,0.23160944203958908,0.06816558601803246,0.06809268849838146,0.53419064287378,0.0,0.0,0.3602627
0.12955271692785383,0.0,0.31706487546486634,0.2530994527383859,0.0,0.08788661069967493,0.5993754170087747,0.47358179354583463,0.47683536285995143,0.3942838
0.0475609505755669,0.49429073486861375,0.44813605342962026,0.5253142822329027,0.4988716794431015,0.0,0.10543932363321536,0.12900854383892016,0.0,0.4330762
0.05460438083811061,0.0491824756423343,0.656115890544559,0.0,0.32938459390594244,0.644624241769901,0.0,0.1276947559199183,0.15417784986322927,0.2158938
0.28186032546639606,0.518821577069208,0.4722116247720416,0.0,0.0,0.14193148311992007,0.1486565212671054,0.26992291831858145,0.5597262013485421,0.2085826
0.32527104686768454,0.32754235941580867,0.5824796086181819,0.08448520485505025,0.012489189488968867,0.0,0.0,0.4251674531436658,0.5094812670705108,0.2857039
0.5161708880491273,0.3892136632815636,0.0,0.0,0.18611405458542296,0.25456461497459765,0.14350504731871497,0.46512549459783586,0.49568470805876413,0.4214543
0.0,0.23627726504838084,0.053031230657683316,0.25999014079325605,0.0,0.08790720960111359,0.5794524126941919,0.17025213702224432,0.7080164567641605,0.3826131
0.34359241408837965,0.25910447434969974,0.2347164630230987,0.2689607686511943,0.8237949727392742,0.0,0.050604988298541057,0.07860273095874924,0.0,0.3167332
0.4291846726213872,0.3711660581206896,0.22541923415433746,0.48281425349668344,0.43847432525419505,0.0,0.4088246863498451,0.0,0.18632091000089857,0.4509914
0.2776815413668289,0.0,0.40207735161526176,0.04507872481894437,0.17669312713416896,0.3638145172510512,0.5180710803678047,0.5720275911338244,0.0,0.6921877
0.02712754012881652,0.3432793095542462,0.23791130811369918,0.11530193255079325,0.7696938577384541,0.0,0.0,0.3581575597224859,0.30136624527894706,0.3202779
0.1060360017917626,0.0,0.2712920096417416,0.4987208827816919,0.0,0.44848122392244427,0.6218960984864816,0.09843722689980694,0.26240129523805117,0.2759851
0.0,0.14924423526134267,0.41380577037411614,0.5018165379681488,0.5094016753827184,0.0005690235634626014,0.3248679692034906,0.43547849175713177,0.0,0.4579018
0.0,0.2154591100995105,0.5191553941212019,0.3082719519773839,0.07421044722709798,0.0,0.4044437629710002,0.35523809646386534,0.5419846853841729,0.3708562
0.0,0.376723501771554,0.0,0.211277684247809,0.43378552962075,0.2649725552899004,0.5660718480502853,0.4161952743875501,0.24780024013114596,0.4544405
0.41257043548744,0.01513267386580713,0.4239060654299126,0.3095511814680889,0.4518645673921855,0.0,0.004308372474256074,0.0,0.5914712185296189,0.7683927
0.5475935237546667,0.0,0.09333430275071138,0.4339294143286717,0.06709796523977121,0.23482028554830064,0.34247576492489074,0.0,0.571141795920391,0.4109447
0.46429128023871247,0.18817193083423106,0.40161327423927845,0.0,0.27985378736873173,0.0,0.5867557005171508,0.3267270364070517,0.2416211058287135,0.4233958
0.5841139783934529,0.22490247261732366,0.29821727241109847,0.0,0.5188946874023229,0.04962435300729122,0.004194583624399828,0.4975583673642147,0.0,0.5124782
0.5211692692771218,0.5537623551288844,0.35553072310883416,0.0,0.09123903338986991,0.0,0.1749748843539398,0.48625103620705956,0.14123353053698068,0.1994642
0.0,0.0,0.49412260477695236,0.014662310971548798,0.3101230604929792,0.5294222931660855,0.4445540485050501,0.057955703145673894,0.4221094945216289,0.5952738
0.0790728076310515,0.539393849261665,0.5631537989712047,0.41146482311062305,0.0,0.46267468065143225,0.0,0.03357727901186392,0.03407302066335328,0.391098
0.5078254973181414,0.4364210268829689,0.26536556833967045,0.11501995922490633,0.0,0.1597358505083707,0.5015471548047485,0.4369626817673233,0.0,0.2955604
0.0,0.14357755787690896,0.0,0.4496274245181556,0.2456847174777831,0.5701557691316653,0.5430695026399868,0.11373521899075041,0.28969276446348735,0.3535053
0.2709313564821623,0.5286591599299427,0.24556759441855974,0.39747100246393224,0.0,0.33490524814296996,0.36304059059297866,0.42996401688617875,0.0,0.6040372
0.5153383511674818,0.0,0.22793894608542237,0.43634343576264767,0.2778932807521412,0.0,0.3612215924817324,0.3814675802247503,0.3726276930336002,0.578968
0.3963573702835625,0.06946557320302858,0.15445266854114664,0.2662984074241196,0.5661823650909219,0.0,0.4951310739925307,0.4214114967254966,0.0,0.42214
0.0,0.20908107204250942,0.3453814406061066,0.6266248904815338,0.020114571556251473,0.5480854185315983,0.3474720657127184,0.0,0.15099322495032272,0.3905728
0.08960053250789891,0.46209804312435687,0.5221015891187376,0.3507807697072009,0.2694733228786852,0.0,0.28540348875262217,0.4782561052645385,0.0,0.5577521
0.0,0.2159002673559445,0.11153499989466305,0.39263519280727954,0.37302038418449646,0.0,0.30633834857550885,0.4049231444615069,0.6243672636979024,0.5274421
0.6540274978149476,0.4154272297146573,0.0704059909909178,0.11200963015814638,0.0,0.09940646572382968,0.5588101694458018,0.24497885050387033,0.0,0.2001944
0.06077791419128729,0.4626202943254649,0.39969943455360474,0.4522416301674583,0.10568479432057097,0.0,0.27636894810860835,0.5748541616414944,0.0,0.6986327
0.0,0.10707583989888116,0.023864451669040918,0.7174414186416821,0.12451222669171022,0.07295090212271815,0.0,0.6531416084685614,0.160698394032891,0.4930822
0.0,0.007031388449897902,0.27562029393949694,0.10818178478396345,0.0,0.7029792484326438,0.2506509278821627,0.052955420773091066,0.5936924512083334,0.1587063
0.43542578922421754,0.0,0.17525594028109448,0.08755300216792287,0.5443986131589155,0.0,0.15327304147316556,0.4414946202727948,0.5071925022163045,0.7639838
0.4586193669385936,0.1821590719033602,0.19140878158508703,0.0,0.12689037823380342,0.49753697155144777,0.5707504821323527,0.3611768377416325,0.0,0.5736792
0.6381889004854295,0.03325195024545596,0.0,0.5479165840233784,0.44449070630943416,0.03623326865897225,0.0,0.2756309906001715,0.12860548713729025,0.4645666
0.22711932637931814,0.0,0.4913877866197757,0.04686681844310368,0.18174060444846948,0.41530200730988365,0.0,0.5431742101065373,0.45190123806996707,0.4339291
0.5643894850387753,0.3999633446260389,0.21898674455441056,0.0,0.17811865160186013,0.3008928045319967,0.18873244526256305,0.5618326869098116,0.0,0.62785
0.7115377972388042,0.3697566196930384,0.0,0.45672584995079,0.1399724550894476,0.18093563426513376,0.2969965470445392,0.0,0.08864853294546836,0.2816924
0.7481007583277121,0.23095086922388502,0.4984122970733232,0.0,0.10017531139411681,0.27756539813250947,0.20739967934197628,0.0,0.09219470307889825,0.2852762
0.1957538534343445,0.22905902364323547,0.0,0.5043079999624113,0.4245259637174326,0.325490768889747,0.46929047605346413,0.0,0.3853384853735541,0.4055114
0.30825104665530656,0.08486923940135231,0.27453861123125317,0.0,0.5640755715669076,0.0,0.16085245731963285,0.4683796922471698,0.5088936586446204,0.6093675
0.3238530376706823,0.0,0.09784816066401161,0.6132650076514865,0.0,0.24084493495054185,0.0957027744598583,0.023249740652775464,0.6646390927904384,0.4382148
0.34351839274800067,0.11418783827801686,0.37922943449030133,0.059481332748054894,0.4189257821904633,0.0,0.7118764433377637,0.19833400349105393,0.0,0.7398614
0.0,0.152808662690894,0.7164149532567213,0.5097472629213544,0.3323155276005314,0.14526374554821642,0.19834890152404286,0.0,0.18077445314553436,0.6249579
0.04980892563902856,0.0,0.08458439476769831,0.6434517196582039,0.09710225003477933,0.0,0.557098204854493,0.3327473165048273,0.3818722326934612,0.3642943
0.6127839947721027,0.20862437703403144,0.07885096633248065,0.06709193308926592,0.11823086763026994,0.4623388031325455,0.5852496354022309,0.0,0.0,0.5770934
0.15545377818417364,0.49716751292895284,0.21836446478974586,0.16133613476120065,0.0,0.0,0.2425496354096299,0.5098595472611684,0.579792303763167,0.3641863
0.48155819121763843,0.31105102495315334,0.039164644871645386,0.10295954277067483,0.0,0.0,0.3632318056543518,0.14721865058725828,0.7110581943636305,0.473723
0.5418816373406571,0.6082259114431259,0.2562128353425339,0.20966728079302782,0.08742076688886548,0.45815269610435316,0.09630089668149243,0.0,0.0,0.4280689
0.0,0.41313588540796803,0.5559918115598212,0.0,0.14248768480363885,0.3498904074070435,0.007480843404727037,0.14224247083332514,0.5976428068868721,0.1867215
0.2282473946386349,0.17851003643747124,0.23833612963298562,0.10733042619675373,0.6885368954771955,0.0,0.421725243365788,0.0,0.44246821957113763,0.51097
0.4437871714217473,0.0,0.5097909315080321,0.0,0.4639694095589054,0.15683529229723134,0.3534217311783638,0.383495521594103,0.17699010019042172,0.6604016
0.2800863354235925,0.49569900429717906,0.0,0.44458805851612176,0.26976950737356364,0.4363166062633445,0.0,0.3002802895936245,0.35335475056162047,0.6650341
0.457303785093651,0.5297280357958276,0.0,0.3287024359897964,0.4330517755531194,0.416043355374665,0.17665720061945792,0.1018944768545661,0.0,0.3855189
0.552099728680942,0.0,0.30643501517874383,0.0,0.0010590008127677392,0.04173093614526538,0.07497805224738825,0.7586330704232203,0.13562829605202908,0.5327104
0.2777494610668804,0.5984990712613615,0.0,0.29988801721312497,0.5322881853881661,0.3815185625134071,0.0,0.18653208611208022,0.10507107457753415,0.3703264
0.0,0.059604377363857014,0.2339542997890098,0.0,0.6568460528085638,0.5146257482248872,0.0704689511184047,0.46903142689423555,0.14307324521696843,0.2689648
0.4494732944491321,0.3391628894811265,0.10510081572657293,0.0,0.39489324521106267,0.532516008134191,0.023128947244409424,0.4815051279855004,0.0,0.7587562
0.5037714847174948,0.0,0.3003984946355443,0.1582526673387966,0.2099000160850975,0.5696260188324328,0.07401638322878955,0.0,0.5068736389049086,0.5293831
0.0,0.08752353100913118,0.5895050054092674,0.2416956609850665,0.5550652886381909,0.3358431119435129,0.0,0.004358980223173593,0.4068164406444481,0.4386534
0.0,0.5729609133486752,0.13938698488135637,0.2629014597099493,0.32230041520690184,0.32747009711213404,0.0,0.4164980854577303,0.4456287752912593,0.5061887
0.43704398739620776,0.3956117493909267,0.3705064722455472,0.35739965634927323,0.5027590159232109,0.0,0.36695906534619654,0.006982317554029886,0.0,0.5724459
0.0,0.5436806918426624,0.0,0.5318638887520123,0.30178659774105787,0.1790959188765691,0.521153851117336,0.03173713414624661,0.16053980256141523,0.4632508
0.49688983891763205,0.0,0.5416364808775197,0.022057379707460103,0.05652387922844147,0.513378050532877,0.37326480112577026,0.0,0.23057601590806745,0.3417333
0.0,0.29469971449707993,0.24706135745061256,0.0,0.22339290247916302,0.30251806249197705,0.2926265986058353,0.5670684083375208,0.550903159341064,0.2297469
0.18935201831429985,0.17032261826191492,0.5147576917844944,0.5952696208697513,0.0,0.28700652933153814,0.19206575062708606,0.0,0.44334254887626984,0.475541
0.6551882146012667,0.005964894560087107,0.5271524735098183,0.0,0.20562462447446733,0.1415681691933162,0.45315765234942806,0.0,0.1585187766515807,0.3781478
0.37494273666526035,0.17519836061774965,0.6184576036195216,0.0,0.0,0.5785406967699621,0.11944483693690955,0.291842893607158,0.10993175039568778,0.521403
0.5053455412272526,0.048733634870009895,0.2142241639426725,0.0,0.1623403317076711,0.0,0.5633949797555022,0.14999217528584777,0.5745371921969149,0.3581907
0.13262917503479754,0.6263658275223954,0.020526991166362182,0.5044799788565938,0.384794825287799,0.0,0.4260085436285839,0.0,0.07485725613102408,0.4879751
0.021084832948844143,0.5047358560749095,0.026054197880403494,0.599263366350074,0.29619480380433005,0.02936491207321493,0.544433726061933,0.0,0.0,0.4479388
0.0,0.6996235706739669,0.03204896469953675,0.48469456183580323,0.18085877894745808,0.31905391614978484,0.0,0.353522234259222,0.12283173652352061,0.5608245
0.48056230184575116,0.0,0.08066903043281352,0.16606895014107945,0.4493385979436198,0.0,0.49649619329371375,0.41997806651087377,0.33193111253012086,0.5715895
0.0,0.20184494144128315,0.2294407085921951,0.1302573391334339,0.496558601634759,0.5884698873935467,0.0,0.060865266158365884,0.5413656551778887,0.3190534
0.34487176101011846,0.0,0.5802155382429575,0.41659272017347493,0.5184882615397125,0.1265072300140979,0.2922036548539426,0.02543168549987736,0.0,0.6833379
0.42077166007768707,0.38058987457256643,0.5535635232447034,0.0,0.10274729184160879,0.23312674039974965,0.5524150895077398,0.0400308505427374,0.0,0.4488425
0.0751343097717177,0.5301957046506683,0.19042877658372473,0.643347217450269,0.0,0.0009268044883821721,0.4867229906429533,0.0,0.16182849108222852,0.6222606
0.49751606406618754,0.0,0.11456676457135238,0.0,0.09935265676960313,0.22250141377843685,0.4946708719416202,0.5228353499560964,0.402390753124327,0.5004302
0.5442781439513775,0.0,0.2721992113849044,0.4991428347698914,0.0,0.08489885827607743,0.04617557781789322,0.3340698851857326,0.509492525484673,0.5453197
0.31079123281123744,0.4238902710837591,0.2211115999252427,0.0,0.283635550699889,0.1662137712803447,0.4243334391372106,0.6218524721448256,0.0,0.3809041
0.0,0.3019767829408102,0.5330945881830107,0.2818232192145397,0.23922298699747857,0.24067075109970926,0.5508571631209846,0.0,0.3558120200634955,0.6030223
0.5169462459814592,0.31748313717719895,0.007884979328642712,0.4838034510040127,0.42479717055047717,0.0,0.42737772283931796,0.0,0.18638328837206203,0.3321805
0.4945078032777612,0.39766358095981924,0.47494002592420015,0.21291288857668297,0.0,0.0,0.5240908412382845,0.1804540803024277,0.138531215114218,0.2894983
0.042087091101195614,0.2028300908785396,0.5733210697603133,0.35819068429017215,0.44251487661342653,0.0,0.19747462005139077,0.5150489045370684,0.0,0.6212623
0.22422696298491065,0.0,0.08521077891799175,0.0,0.3127674871353506,0.39956430574424673,0.5887375894094211,0.5128430481696572,0.2745292617433481,0.5023528
0.3271606473064895,0.3570572661860423,0.0,0.15211180304583616,0.0,0.41121791844894445,0.637420235317846,0.31719277611414165,0.25753063667602044,0.4968199
0.2546666999547835,0.11126717772127126,0.6062893633283302,0.0,0.0,0.4598080432695174,0.0607412550226775,0.32987161912581037,0.48088405378974153,0.4133909
0.12298445954204909,0.46131741326163195,0.0,0.3974243166113143,0.4567687176621632,0.40653037787344404,0.4416681718882768,0.21246081020033364,0.0,0.5936616
0.07151224300712973,0.7254510847763438,0.6099578573651233,0.1574531773010307,0.0,0.040059247289488994,0.03307308922087644,0.0,0.2628080275966865,0.3712403
0.02862575159764276,0.0,0.033452388297103765,0.5561001574559027,0.0,0.36978461264785883,0.46999360991907296,0.5610510351901162,0.12806717665514605,0.4047609
0.3501282889421781,0.28680223202159827,0.46991206546564396,0.0,0.3671546298771315,0.5241984836812934,0.15301071365778324,0.3759500773927562,0.0,0.5981558
0.0,0.0,0.15320297292169163,0.35649187792799053,0.3829845321158278,0.33493631792128054,0.4787404141670498,0.5910003067467472,0.11004160315579634,0.2646755
0.0,0.04341113807403391,0.2985874046795914,0.50947556476379,0.0,0.11865264178260317,0.5923319031702556,0.30916015141659164,0.43460344180324034,0.4720644
0.01685819939173079,0.5426163681758316,0.0,0.2848742637972866,0.0,0.5980251705220706,0.5062855285796851,0.09196777263087758,0.041385017784766644,0.9050111
0.0,0.1388710056725063,0.5744515021836722,0.4035304854675576,0.41474402992984194,0.39213396837130815,0.40252016001143504,0.0,0.008906401744791874,0.6519386
0.25904061703042713,0.0,0.462399164759422,0.18041993268586262,0.2830145971489554,0.551819927492417,0.4449540443702882,0.0,0.32240816191485466,0.4418464
0.1785625422340779,0.06886847630604893,0.5750713447971011,0.5871718313835318,0.4683355776637657,0.0,0.20636599103233474,0.16115087571818693,0.0,0.4631862
0.40701687552894206,0.253434554969197,0.032128130874762545,0.0,0.19338005026834548,0.4719196518968573,0.6000895488979298,0.3858296310600797,0.0,0.4472318
0.522046154671431,0.05522800018986284,0.4595951601147723,0.05073048378317601,0.5121727643410511,0.0,0.0014178641975316944,0.49829051398794083,0.0,0.5281985
