α_1_re,α_2_re,α_3_re,α_4_re,N
0.43208838140557276,0.40497364629297217,0.8057890396763207,0.0,0.6526466
0.0,0.32800381302598813,0.8362882885221449,0.4393579373598643,0.5486114
0.0,0.15619113180863725,0.9859011697377149,0.06002677614316909,0.307978
0.9189321012468481,0.0037527199038561213,0.39439790870563174,0.0,0.0029602
0.3519133089742098,0.0,0.7537978465203206,0.5549286706849356,0.3905736
0.26996990559426043,0.7751990710335014,0.5711240236080274,0.0,0.8854696
0.531562889326792,0.40740216383883027,0.0,0.7426064715513807,0.789484
0.0,0.4081881960785895,0.9022336187395483,0.13912905447190477,0.7365622
0.9543952729282968,0.19010262436677464,0.0,0.23019699220664627,0.4393978
0.0,0.4130978026250929,0.710736877181279,0.569388528933384,0.5872076
0.6897741492925729,0.42661228318035666,0.5849902416342949,0.0,0.499128
0.6252564961321708,0.0,0.5922410433730287,0.5082370122186565,0.635557
0.0,0.663965754117754,0.3411865984764427,0.6653879938644195,0.4530724
0.9529516139733515,0.0,0.2888496353201302,0.09191903829464425,0.1751888
0.0,0.7313045506453426,0.5671309075552483,0.378888094166304,0.8294908
0.48644601795536935,0.0,0.6857777110887479,0.5413678994817133,0.5266926
0.25113513865484915,0.0,0.9183847561530054,0.3057786483693626,0.1535836
0.0008621974531895228,0.43644552811715687,0.0,0.8997302693597052,0.0015514
0.8549147772560888,0.06809129497950113,0.0,0.5142803702040224,0.8793318
0.04063405381214764,0.5674092526874214,0.0,0.822432741101358,0.0668376
0.0,0.4433788215279536,0.8862923336311204,0.13379506705101624,0.7859266
0.0,0.6805855335675408,0.41328113870179095,0.6049810177947214,0.5625464
0.6557931093257809,0.0,0.7028799503891227,0.27549078587460757,0.36133
0.0576455236617446,0.0,0.640690909782547,0.7656318643602652,0.0882704
0.6699856990393606,0.7163295732240913,0.19491307192523186,0.0,0.279244
0.0,0.7342835899956291,0.163013206119257,0.6589797448282088,0.2393958
0.2808877693878295,0.0,0.7893921626697803,0.5458590244045219,0.3066502
0.9800231396253196,0.0909871122281628,0.17685019425296314,0.0,0.0321822
0.2104096678100842,0.5719317413665027,0.0,0.7928567682182767,0.3336494
0.5760937040154313,0.0,0.6474417924574131,0.49893403328828234,0.5748656
0.46058506432702484,0.0,0.6564819432614551,0.597405102665297,0.5503118
0.9302011876598005,0.1991059164104262,0.30835464083853364,0.0,0.1227904
0.6313831294548468,0.0,0.38638399917092553,0.6723561177118019,0.8490286
0.6756376450183514,0.7175473681317821,0.0,0.16923222837630242,0.2286794
0.5211482492142926,0.8530908716655519,0.0,0.0253074499265854,0.0263778
0.0,0.7018129777452862,0.7021214031594329,0.12034982132817422,0.9855158
0.4033238644443377,0.9118744253530014,0.07625544411265985,0.0,0.1390708
0.5213447505194307,0.8153117447472116,0.0,0.251925405592787,0.26268
0.6519335243956743,0.7386993605057299,0.0,0.1711897618359834,0.2232086
0.5122900221013286,0.1481567383996857,0.0,0.8459364716822343,0.8667296
0.0,0.37028139007044647,0.24621848287437248,0.8956942284387792,0.1823402
0.0,0.6174372098921714,0.4051349094434119,0.6742677487399567,0.5002908
0.0,0.05094402638148826,0.8465005981981156,0.5299447550700682,0.0862482
0.621597651971976,0.6270623153396573,0.0,0.46947759450669674,0.5836524
0.17505165413519927,0.33161875933621754,0.927030698974332,0.0,0.6148416
0.0,0.48480409185710766,0.5208547456831821,0.7026203287821331,0.505025
0.8040946565399534,0.4656846185422022,0.0,0.3695532700127251,0.5943116
0.9243905394749915,0.3012308832890247,0.23401300280550227,0.0,0.1409838
0.3654740713314817,0.35508103497817,0.8604337056294475,0.0,0.6110474
0.7647663638229366,0.635671869143623,0.10513649958266791,0.0,0.1336646
0.0,0.2850510326655717,0.9167814170830687,0.2797458526367312,0.522659
0.2725344847069578,0.8661020294875588,0.0,0.4190372646472444,0.2284042
0.7697563489216622,0.1648577845003676,0.0,0.6166823122033114,0.9493902
0.0,0.7264041327888037,0.4529871700345954,0.5168555500828008,0.6581036
0.6951978830617199,0.0,0.5987589716307272,0.39772804436978965,0.5529994
0.3252157086439484,0.5764484112250631,0.0,0.7496278890538391,0.4875816
0.8036653956634406,0.0,0.041717956975456286,0.5936173379197407,0.9541394
0.8974336261445636,0.2575856104359896,0.0,0.3581375992008353,0.6428094
0.28640651552774377,0.6025708267540489,0.7449024812740244,0.0,0.897713
0.7498671452097039,0.0,0.4734428321713009,0.462115947788719,0.6930512
0.7730587040635737,0.0,0.4427045802290052,0.45430484777933905,0.7024086
0.17840825596308132,0.5510754523740603,0.8151603155177124,0.0,0.8984296
0.0,0.5867250067598625,0.5699250114976911,0.5752731939800392,0.6687786
0.39699531204937066,0.0,0.8983347042175458,0.1881209223058336,0.1493662
0.6158258408461218,0.5302910138685832,0.5827091679014474,0.0,0.6180108
0.7365025612278515,0.03979875715869697,0.6752629385901747,0.0,0.0537492
0.4048532294675195,0.0,0.880393732680257,0.24698327483261728,0.199984
0.5862389863917855,0.0,0.6465938381342994,0.48809861638923663,0.5722848
0.9560948537192847,0.0,0.2783789755936792,0.09158480572078226,0.1751276
0.6954121878028443,0.6976820770890878,0.0,0.17216738472753132,0.2394546
0.9921161057796554,0.0694503785797583,0.10431815550391982,0.0,0.0144898
0.047572251326816625,0.0,0.6527407850509098,0.7560862043674783,0.0719374
0.7961239181283365,0.0,0.47020107263506583,0.38091686530897995,0.606514
0.7287601802317258,0.5455660490452026,0.0,0.41384331073225067,0.603185
0.8211305009035351,0.5079907899002876,0.2601731305542357,0.0,0.2643312
0.6040519081183986,0.7876361297988861,0.0,0.12145212774568408,0.1467268
0.2828441902471925,0.0,0.3372199444976465,0.8979319980245799,0.5079496
0.5406017958426069,0.12490094997526284,0.8319551977282342,0.0,0.207824
0.8552028369977395,0.0,0.061842855749781246,0.5145906808170254,0.8801588
0.47892362925744736,0.8040748919922079,0.0,0.3522722319550523,0.337423
0.7407867996653275,0.0,0.5554462573460917,0.3777755585553697,0.5597022
0.983897568497399,0.0,0.11766024084638947,0.13454234437111437,0.2647518
0.18735173224688242,0.0,0.9817056908564946,0.033959755064854324,0.0127248
0.8266541830680544,0.0,0.24336294462951905,0.5073631232138749,0.8388276
0.9080109622371652,0.0,0.09288717614038211,0.4085193569046674,0.7418802
0.0,0.7501480672096643,0.5078694695278851,0.42349318670206426,0.7619546
0.5712557293643286,0.0,0.5530049054025602,0.6065084222573787,0.6929428
0.0,0.9697479283716535,0.19017275327182057,0.15304665736925313,0.3688392
0.0,0.8479553720941788,0.5113579863291117,0.139587595272856,0.8672176
0.0,0.15928834478982928,0.9815697746905269,0.1055840926849548,0.3127052
0.0,0.6201607051568249,0.5465712328535544,0.562726032094069,0.677924
0.816295294666947,0.457115253501493,0.0,0.35313968471536594,0.5765326
0.1179519401747311,0.46202143750889163,0.8789900631356613,0.0,0.8122246
0.6362517607112081,0.20006443257336098,0.0,0.7450892025865001,0.9481286
0.3469033087695254,0.650628593059197,0.6755298130049964,0.0,0.879038
0.8924918547642092,0.0,0.3271994917940165,0.3104815320583159,0.5542044
0.8834255760868586,0.026667798211989106,0.46781201358465224,0.0,0.024951
0.3745633051882994,0.6725360745645882,0.0,0.638277023568663,0.4781504
0.0,0.632280529942372,0.19427178422537023,0.7499865367522834,0.2456686
0.0,0.9947759854449207,0.09863388108589587,0.026307722896899963,0.1962372
0.0,0.5494982507601556,0.568419224859055,0.6123326360910059,0.6246908
0.00011458401581941034,0.61838840480028,0.7858726154276329,0.0,0.971949
0.8499114749912661,0.45235257937053064,0.27023624593121903,0.0,0.2444842
0.6631135863606116,0.0,0.32827502863270125,0.6726930036503774,0.8921438
0.5028948863620977,0.15187658852650968,0.8508996621978423,0.0,0.2584634
0.042036387180968825,0.7541408723349095,0.655365918267584,0.0,0.9884764
0.3366883512091499,0.0,0.9114156746106558,0.23656378047805088,0.1592966
0.5223586938227707,0.7257830586522945,0.0,0.44763863412476923,0.4676558
0.21280450123570355,0.9709781813665609,0.10915867150121146,0.0,0.2119814
0.8240863790484143,0.0,0.5466652046455883,0.1484546863412216,0.244679
0.0,0.40291883621859975,0.7155388902745279,0.5706667222862625,0.5766082
0.030163335643357735,0.5455487424184707,0.0,0.8375361143428331,0.0505258
0.0,0.8674229814079601,0.17577483586108192,0.46548961148809254,0.3049422
0.0,0.8459003789738133,0.23000518798656808,0.4811965942847296,0.389123
0.5902665398369593,0.1790441849754663,0.7871013859569644,0.0,0.2818518
0.3473068732686787,0.28267906829115946,0.8941311313953765,0.0,0.5055044
0.7080310957511412,0.5822498501842629,0.3995961453891189,0.0,0.4653296
0.6351587421311402,0.5268661384899048,0.5647879641131919,0.0,0.5951354
0.1347149979044712,0.8701869564620687,0.47394781373362194,0.0,0.8248464
0.651273272710865,0.0,0.7392604853958002,0.17128064392932768,0.223101
0.8166254286847576,0.5243173557094133,0.24127623116943037,0.0,0.2530106
0.47266742527429234,0.8012539559047624,0.0,0.36684820189220024,0.3467944
0.23655726811056765,0.6887942908780564,0.0,0.6852759179760078,0.324214
0.7123472363587614,0.0,0.4980735550226263,0.4944533836866301,0.704445
0.0,0.009336856054586005,0.3026517284441163,0.953055483373767,0.0056516
0.7628944178251073,0.4619266406215892,0.4523448749962178,0.0,0.4179002
0.9753705126275993,0.038857614921572865,0.21712311912640925,0.0,0.0168738
0.0,0.6038000509147204,0.3888930779972268,0.695835952219504,0.4696274
0.741885628512604,0.6429137517675221,0.19044059964899127,0.0,0.2448738
0.4767581433806108,0.6689782418665791,0.5702366040770918,0.0,0.7629518
0.22694545280367576,0.9649122231947187,0.0,0.1320612092219366,0.0599414
0.033850627550003586,0.0,0.9260051455348784,0.37599016670306634,0.025455
0.6287224751342255,0.4361434187232982,0.6438066228033437,0.0,0.561584
0.9304334397612942,0.3664400439144984,0.003912593756885364,0.0,0.0028674
0.7272558381599593,0.3988147825843336,0.0,0.558610521789973,0.8125056
0.7888109671449085,0.0,0.38796902051601817,0.4767151111846108,0.7520762
0.515885346293407,0.06930173921602097,0.853849857071702,0.0,0.1183466
0.29543999457252706,0.0,0.17026006086898882,0.9400674025195606,0.555467
0.4390172428875873,0.6129282210090519,0.0,0.6569496604292142,0.5768244
0.013123333723444002,0.9819646576285891,0.18860856099432757,0.0,0.3704138
0.8877035793042386,0.0,0.39840798920175086,0.2307670458073703,0.4097054
0.0,0.2505826386669841,0.6111626657340606,0.7507919400283466,0.3062936
0.45337344771055627,0.8066333391708996,0.3792033399761242,0.0,0.6117562
0.7078675434347166,0.0,0.6719512370033751,0.2177270677737008,0.3082438
0.3204071636292571,0.48564239868798836,0.0,0.8133207916263002,0.5211876
0.8536938741644576,0.511965253783463,0.09538526161055234,0.0,0.0976678
0.8610737497012817,0.398540400935536,0.0,0.3157808518538077,0.5438212
0.718237855773827,0.0,0.5523606627882521,0.4231218272998192,0.6078042
0.4097452940617228,0.807047879897703,0.42518526967299225,0.0,0.6862898
0.474874645462755,0.0,0.6542946060209527,0.5885513058591487,0.5589762
0.7621534625909666,0.07997185610710275,0.6424380138903556,0.0,0.102754
0.9200314039810771,0.0,0.07071109865568559,0.38541167109405794,0.7091816
0.9052617729117091,0.0,0.20557795404741133,0.37180482422156613,0.6731614
0.6050054330949937,0.0,0.18514449573687836,0.7743965015571003,0.9370282
0.0,0.7420359934176872,0.16320154797929542,0.6501906175959385,0.2422028
0.45284671852905256,0.39839158823762716,0.0,0.797630235095793,0.7224084
0.6134851690526265,0.42368115008916196,0.0,0.6664309644753875,0.817691
0.38037063837025015,0.7608560303023228,0.5257530585915778,0.0,0.8000448
0.9800496179584235,0.16754266978074656,0.0,0.10692146717235,0.2095766
0.0,0.5989378193526242,0.7770834992001754,0.19342885984240868,0.9308494
0.46640344528408983,0.6998106774099708,0.0,0.541047911011704,0.5046932
0.20710374887541647,0.6846583292333338,0.0,0.6988211569587517,0.289457
0.0,0.8504085074246945,0.2980728514884866,0.433541169562045,0.5069674
0.0,0.11342669095620644,0.7756360809161763,0.6209050295815939,0.1759556
0.5327390617429467,0.5810521194158655,0.0,0.6152784139034746,0.6555656
0.0,0.20160025159730252,0.6861308121395558,0.6989862997145352,0.2766482
0.07208378854905564,0.32922746134699143,0.9414951970793214,0.0,0.6199322
0.47289862802786303,0.0,0.746087876154203,0.4687427531867297,0.4433356
0.5525868685772434,0.0,0.699410812651455,0.4532904894460369,0.5009648
0.08457875135349717,0.5010288125641554,0.8612877357770953,0.0,0.86306
0.7747860133687959,0.11258931798642857,0.0,0.622117576478465,0.964016
0.43460393948554094,0.1483910592781727,0.0,0.8883127317054226,0.7721284
0.5537035731357199,0.0,0.8147696483416201,0.17193828322397908,0.1904056
0.38591889726292133,0.7430317567392629,0.0,0.5467818698643322,0.422027
0.46485817679297675,0.0,0.7626888470088201,0.44968055118835915,0.4180754
0.0,0.12345232448561569,0.9784825111129611,0.16532240932545125,0.2415918
0.47780057429316125,0.0,0.6361493452623018,0.6058222690917443,0.5789244
0.0,0.7445243594701312,0.5120217936591075,0.42838902994089545,0.7624254
0.44926017517415684,0.42179542428960226,0.0,0.787562007114894,0.7076404
0.0,0.7920162985343155,0.5039960710143434,0.34452596891686865,0.7983462
0.0,0.9622332129405917,0.07466367803844498,0.26178727833070353,0.1436878
0.507431878797604,0.0901125053317079,0.8569671083319224,0.0,0.154447
0.0,0.6718046896326348,0.1242450803902027,0.7302339481196634,0.1669368
0.0,0.3218377649784904,0.6356713988402511,0.7016710951223004,0.4091662
0.19094282752184263,0.6288829772150176,0.0,0.7536889528095391,0.287823
0.6785293329712602,0.5485793329361746,0.0,0.4885270307494546,0.6629598
0.0,0.9644489968514147,0.2642446844977669,0.00358875841697098,0.509701
0.0,0.8601819944463514,0.12725615889022265,0.4938550459950809,0.218927
0.6837258197214112,0.729472820164998,0.0,0.019708071615674477,0.0269498
0.0,0.5545885168551475,0.46096696395526543,0.6927777674797831,0.511294
0.0,0.8033290381555908,0.09340262349557067,0.5881652883162677,0.150066
0.5104427539650097,0.0,0.8327726930582594,0.2143311377777631,0.2188076
0.8448573677654325,0.23940019469857826,0.0,0.4784386845884723,0.8084248
0.6512140158965156,0.27866734574660545,0.0,0.7058787544008354,0.9193562
0.5482396794490789,0.5826048564231531,0.6000040292779111,0.0,0.6991306
0.0,0.12702559530647373,0.3145694650013111,0.9406968426787797,0.0799168
0.0,0.33308874645356484,0.02166672439959777,0.9426465085278705,0.0144338
0.8955924626110028,0.0,0.3925646081842504,0.20930162282100367,0.374898
0.35336827100266677,0.5627870833869618,0.0,0.7472627140580363,0.5281178
0.0,0.7464028731110801,0.6339362545486359,0.20250327449296252,0.9463436
0.5146458734292468,0.7201332716434369,0.4653468556188682,0.0,0.6702236
0.5644515538165041,0.617573931901015,0.0,0.5477197111940144,0.6183224
0.6073070180141389,0.45369835113038165,0.6521778837497845,0.0,0.591784
0.2513760382135648,0.9508283146222685,0.0,0.18092983038910065,0.0909628
0.5520517506879615,0.0,0.5317699068957974,0.6422302006931717,0.7090886
0.0,0.4501142056394469,0.793414563317424,0.409744472320727,0.7142544
0.5963304968910336,0.0,0.17935557144717748,0.7824458559341659,0.9331926
0.1251396290811352,0.9495684586914412,0.2875062007884288,0.0,0.5460136
0.79715409895951,0.0,0.36041902290729233,0.4844001139952432,0.772283
0.48172405007620284,0.8746896994082712,0.0,0.05347774609356805,0.051523
0.0,0.606243646209828,0.7135648938430385,0.3511321456446082,0.8651884
0.0,0.30940598589834223,0.14656471145766783,0.9395673053302809,0.090696
0.7476120556270863,0.0,0.4584434989623222,0.48052655758056234,0.7184948
0.6169885300708325,0.0,0.7071829912259943,0.34527868553052754,0.426066
0.0,0.2073499399234322,0.7955165826934207,0.5693499530811702,0.3299006
0.23626673372150495,0.0,0.7079831247148943,0.6655358184617156,0.314488
0.0,0.5913282962621526,0.5880254476171193,0.5518667583705205,0.6954322
0.5755749785098951,0.7342430945699872,0.0,0.36000072526263405,0.4144148
0.628730477224105,0.0,0.05352419086433708,0.775779058754403,0.9755118
0.030952711659086477,0.0,0.3382895823957941,0.9405328745362538,0.058224
0.7235363750716172,0.5354847932155198,0.0,0.4356043505099049,0.6303512
0.0,0.8838095911918442,0.4485052495247999,0.13313019066313184,0.7927864
0.0,0.03760040905715912,0.9689184203549439,0.24450624518734645,0.0728634
0.030794026205860844,0.3017240655815,0.9528978519227564,0.0,0.5750244
0.10411854558935696,0.0,0.8700587356002053,0.48182686213009024,0.1003342
0.7054791539222238,0.0,0.7058698509004699,0.06361538313121788,0.0897586
0.0,0.7212967444712864,0.3481199391914933,0.5987850318373322,0.5021956
0.4069535433961983,0.04340322976826267,0.9124171048171784,0.0,0.0792036
0.0,0.9695274712031913,0.034520850966848184,0.24253823086447587,0.0669378
0.29223830717581634,0.7798672792956718,0.0,0.5535375312505737,0.3235298
0.7471593031088634,0.0,0.34092054622357426,0.5705489960910434,0.852582
0.0,0.768699309428581,0.07912117641191048,0.6346977320955371,0.1216408
0.7658138507983924,0.0,0.07563610535469813,0.6385987202399567,0.9780954
0.0,0.2662420254227887,0.698422780218331,0.6643198054934597,0.371899
0.6554684745036871,0.0,0.4955503787661918,0.5699042911195643,0.7471086
0.10065693684966313,0.5851509417091986,0.0,0.8046530659115647,0.1619878
0.0,0.37795880973835,0.7170032527738696,0.5857076691087975,0.5419954
0.5827178870921299,0.0,0.6470520985040826,0.4916944639553577,0.5730384
0.9601331793628233,0.19836451915249742,0.0,0.19696648300671696,0.3782282
0.0,0.32845355753715094,0.06646334094303727,0.9421787966473664,0.0436602
0.6438147330483622,0.17605644091433148,0.0,0.7446520792440215,0.958836
0.9389995953979318,0.2779984376995492,0.0,0.20247624176463377,0.3802502
0.14155015149875072,0.0,0.1419595123212417,0.9796994699764799,0.2773532
0.5981541335583481,0.5559894451626474,0.0,0.5771372188438322,0.690434
0.00443821327842671,0.0,0.4358756753072573,0.8999959432899336,0.0079888
0.8583150935550535,0.13491562712778538,0.0,0.49506865557445257,0.8498498
0.0,0.5296908039989097,0.5939875998504912,0.6054802914900216,0.6292596
0.4265449621076331,0.6685576118526939,0.0,0.6091716629443794,0.5196782
0.02782790264570827,0.0,0.2896644889955572,0.9567236234405857,0.0532472
0.0024957597942552156,0.0,0.6642209016269476,0.7475321832703489,0.0037314
0.4504569506993318,0.2048619136276446,0.0,0.8689764852465683,0.782873
0.0,0.7140785481882862,0.5132401453563873,0.4761054297231483,0.7329876
0.02590585881874751,0.0,0.8610423481157967,0.5078729774560745,0.0263138
0.42309684248212753,0.0,0.33510688446442444,0.8418387243802703,0.7123586
0.12700500310007543,0.0,0.6146268259270866,0.7785265532005601,0.1977536
0.8705566056578755,0.2559734362025215,0.0,0.4202484935179563,0.7317002
0.7776415867914928,0.4471942146480219,0.0,0.44191729642292604,0.6873066
0.14680405948792377,0.0,0.5768149774065809,0.8035751675837873,0.2359362
0.3619718251027316,0.0,0.5789124426782578,0.7306413494622995,0.5289432
0.0,0.7019454629446682,0.10979081213039432,0.7037176597351696,0.1541344
0.5957497400220131,0.5233042218853321,0.6092905207047712,0.0,0.6376886
0.0,0.6647013396883346,0.5418395582972673,0.5143753707952544,0.720323
0.48374124690277237,0.0,0.8732060881768885,0.059207546949414706,0.0572822
0.0,0.4699737138405967,0.26981012869742793,0.8404327473100712,0.2536074
0.6270466256328829,0.0,0.12797477453323758,0.768397674622706,0.9636424
0.49117305683158696,0.5655401009012526,0.0,0.6625054131969911,0.6508096
0.8998341812575932,0.0,0.29683960956726624,0.31966340490026385,0.5752882
0.23704664453024152,0.9581731247206194,0.0,0.1603532082001407,0.0760224
0.6578878584084492,0.0,0.44768740423298564,0.6056067650298133,0.7968426
0.20100754015688954,0.0,0.35625806589213266,0.9125109091330763,0.3668432
0.9165261764217382,0.0,0.3585790271369813,0.177202847695078,0.324822
0.9163365412909987,0.0,0.3909218264907657,0.08664565002337726,0.1587932
0.0,0.3517398872431019,0.8999537274712625,0.25760888985590247,0.6330992
0.7475055213799563,0.3129526229435548,0.5859147986689096,0.0,0.3667272
0.6221793341009652,0.6987463001700943,0.0,0.3530530897985233,0.4393246
0.1033538487772453,0.8516072700757423,0.5138901044942119,0.0,0.875265
0.050088314926607515,0.0,0.3288525389326371,0.9430520496480411,0.0944718
0.6601151185673725,0.71632733838152,0.22610434433250323,0.0,0.3239294
0.819931916338243,0.09249558580072635,0.5649391287362534,0.0,0.1045088
0.4828935745378992,0.8505775788633749,0.20816238374146653,0.0,0.3541166
0.639825387770696,0.0,0.037921897705846704,0.767584134045556,0.9822396
0.3835223802498883,0.6913776365364264,0.0,0.6122969439289775,0.4696592
0.0,0.7338142658356808,0.4990111367463147,0.46098211316621795,0.732363
0.0,0.13395165214504332,0.17570852758909555,0.9752863519090612,0.0470728
0.0,0.48633667657500423,0.2145824601067286,0.8470129897661098,0.2087186
0.4124401846574382,0.520069747686055,0.0,0.7479442169182817,0.6169646
0.7746581443240629,0.6295808276025157,0.0,0.05943686522463004,0.0920866
0.0,0.615952548695368,0.5767337749641893,0.5366382492622346,0.7104812
0.6816803904883657,0.1668512375189692,0.712371047812878,0.0,0.23772
0.023064840234689337,0.0,0.9805501174185679,0.19490890276070208,0.008991
0.2872464474412951,0.18589841943778024,0.9396442178201762,0.0,0.3493568
0.0,0.5945275415604556,0.44294631928962147,0.6710704587104527,0.5266876
0.9604305665665698,0.13367696736753135,0.0,0.24434319143376554,0.4693494
0.3106713300140552,0.6726806318428592,0.6715534917270475,0.0,0.903482
0.2867514487309251,0.0,0.8132232080935249,0.5064006521212147,0.2904222
0.0,0.8208194979139598,0.04487501012131415,0.5694221503514655,0.0736686
0.0,0.03671170619485784,0.8253372025387133,0.5634454301295141,0.060599
0.0,0.21848737070165958,0.033544984643582285,0.9752630429013178,0.0146584
0.0,0.40659547437018434,0.7803669529775792,0.47508687513145764,0.6345874
0.6995792094946495,0.6383718403096407,0.0,0.3210456714277957,0.4491938
0.0,0.4027626620103836,0.639074885175978,0.6552598944141325,0.514791
0.38109991177565117,0.32701617221158363,0.0,0.8647677609373946,0.6591258
0.86487684166096,0.0,0.41332301491275536,0.2848721364085874,0.4927586
0.07745588263865633,0.0,0.9946577071071987,0.06823951887957967,0.0105712
0.0,0.2844408541402338,0.344333703726223,0.8947221361820418,0.1958852
0.0,0.40519308093422607,0.7452021241843579,0.5296152955439926,0.6039014
0.0,0.8255209043259595,0.04716357914915067,0.5623973980404708,0.077869
0.4929992434440883,0.24500291829013532,0.8348205292114431,0.0,0.409067
0.769595951685435,0.4564371629433168,0.44652792458439305,0.0,0.4076238
0.15201153900570102,0.9366915395225712,0.0,0.3154385071546494,0.0959006
0.5852281925630527,0.0,0.1311625795704134,0.800190190110962,0.9365878
0.6401436299187062,0.7279491312738623,0.24557319754429952,0.0,0.3575296
0.5058495171168426,0.7383191465653688,0.44609539769834267,0.0,0.6587216
0.5885952986762908,0.0,0.6497676279741194,0.4809964698550856,0.5662246
0.7495577952042992,0.6565582463792862,0.08422814707582311,0.0,0.1106014
0.29384044734492865,0.0,0.598441347256757,0.7453359949698188,0.4380198
0.9344529672119666,0.3341614631108235,0.0,0.12301938318974422,0.2299116
0.5459384462257081,0.31131983853943934,0.7778374965662411,0.0,0.4843124
0.1802816550836479,0.7118776886892398,0.0,0.6787699766391898,0.2447396
0.8492146650521818,0.18180945227889758,0.4957618134975283,0.0,0.1802684
0.5383492239526152,0.8195973758087778,0.0,0.19606186431068628,0.2110996
0.635643136993307,0.13834716441408645,0.7594852628536578,0.0,0.2101452
0.8393119529479063,0.0,0.18418467502501107,0.5114992190851348,0.8586148
0.13781667845533166,0.3702024993603653,0.0,0.9186711449734766,0.2532164
0.3493204134924817,0.83712925450284,0.42093925924408704,0.0,0.7047612
0.8145932175351341,0.0,0.30746605898846613,0.4918358593228625,0.8012924
0.6501343577401192,0.0,0.718953039270249,0.24582889213824013,0.3196436
0.21762371585348053,0.6717086071633597,0.0,0.7081295540794658,0.3082116
0.648882769625626,0.13806920359349692,0.7482566714049628,0.0,0.2066224
0.08223690448246478,0.0,0.825487646722348,0.5583970242130073,0.0918416
0.13577271066641977,0.0,0.7201454098552101,0.6804089650370312,0.184762
0.0,0.7111991401667369,0.641123693350202,0.2883681550571951,0.9119332
0.018643413007611836,0.7875379841907649,0.0,0.6159840473650061,0.022968
0.0,0.8832624475939901,0.3716295240043618,0.28590023707329354,0.6564928
0.14278675421279738,0.0,0.17966749350294722,0.973309577986235,0.2779514
0.08147876926381262,0.0,0.6444581834355153,0.7602860382528738,0.1238944
0.8000226669729613,0.5575779934739965,0.0,0.2215186527653645,0.3544398
0.64986975426534,0.4480178614976634,0.0,0.6139619680975092,0.7979906
0.0,0.28732441571958306,0.2820377301660444,0.9153684498026932,0.1620726
0.9833684402160081,0.14479332143787685,0.10964216731770217,0.0,0.031751
0.0,0.25159015621377184,0.7319800105515302,0.6331726916484252,0.368318
0.21114945016415826,0.0,0.389935070482721,0.8963071741891889,0.3785096
0.47622207381856,0.6366508434461576,0.6065379130336751,0.0,0.7723058
0.552127161799083,0.0,0.6867613347756476,0.47277316575801986,0.5220618
0.8249496968475374,0.22093684757443494,0.5202354342555178,0.0,0.2298784
0.32822017184420144,0.0,0.6088765056185472,0.7221779003128731,0.4740668
0.7201144881304465,0.5613957967079406,0.4077620426465438,0.0,0.4578318
0.9044973475155729,0.3806901290588141,0.0,0.19224872944827578,0.347777
0.29653997346771765,0.0,0.9547900692008134,0.020975411587648488,0.01244
0.9795053103232035,0.0,0.1666112133419621,0.11318149423542608,0.2217238
0.34396271002059253,0.0,0.341656954090609,0.8746200202584076,0.6016734
0.7521521269854885,0.09568142464395431,0.0,0.6520063211728158,0.9808158
0.7816027015465782,0.6185115452200631,0.0808745037980465,0.0,0.1000436
0.43700539334711047,0.4112116447589431,0.0,0.799957042221757,0.699171
0.4520546690088726,0.5776985873415882,0.6796402860416766,0.0,0.7852544
0.0,0.43149655905928147,0.6585514456765709,0.6165393036273507,0.5683254
0.7323118830759325,0.0,0.22907357072278134,0.6412835606048986,0.9392392
0.0,0.719060166766358,0.6671043908519004,0.19474138819483802,0.9593764
0.0,0.5267616333649836,0.6477638717221513,0.5503854541193681,0.6824344
0.7288181091051626,0.5675837154033528,0.0,0.38297896789419256,0.558244
0.15917021041274138,0.3225580760875583,0.0,0.9330708074245259,0.2970342
0.7157418221013395,0.0,0.2579420472578858,0.6489834700140403,0.9290092
0.0,0.7768081828337349,0.03109637209843637,0.6289690475093875,0.0483118
0.02291136631245079,0.30473557069797913,0.0,0.9521613840337539,0.0436306
0.4870409430563393,0.34716087058865175,0.8014177747710124,0.0,0.5564418
0.025743385488221533,0.44979526658433183,0.0,0.8927606041162071,0.0459654
0.0,0.43031426174941567,0.7109677267394272,0.5561964829716443,0.6118792
0.8559041470416149,0.48444460737609224,0.18094616177523504,0.0,0.1753168
0.6656253320972174,0.2285897398134142,0.0,0.71041512379911,0.9457406
0.6823084133412245,0.5958454097784855,0.4235840846038593,0.0,0.5047812
0.031901165852312945,0.0,0.24385576479854112,0.969286686998115,0.0618428
0.104842425243297,0.0,0.7558949931453651,0.6462436268210866,0.1355074
0.06550491421410855,0.9928441020106514,0.09984836161132254,0.0,0.1982678
0.0,0.20684799476181998,0.9495595971184893,0.23569149026468128,0.392829
0.0,0.5228613935088129,0.4885602426152485,0.6985161791352807,0.5108986
0.02948213023018618,0.0,0.7149345753500062,0.6985695076126617,0.0411906
0.4743657922778583,0.8518507309645724,0.22209778763356378,0.0,0.3783884
0.3958451828193394,0.5140343331612797,0.7609699702157517,0.0,0.7823294
0.0,0.17061424600540728,0.9782733000130266,0.11778000484644842,0.3338148
0.5463130250189676,0.6255583365067301,0.0,0.5569729314083023,0.6085632
0.61507348377348,0.7669789784127299,0.0,0.1828328642003945,0.2249112
0.0,0.8714327108228326,0.4232982736135329,0.24783785438018194,0.737752
